Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-02-10,131,NABIL,Nabil Bank Limited,496,499.8,492.1,496.4,63267,31386145.5,495.9,562,471,2026-02-10T14:59:59.066175,496.4,451,496.09,134310.94
2,2026-02-10,132,NIMB,Nepal Investment Mega Bank Limited,190,191.9,189,190.4,98284,18646485.3,190,247,187,2026-02-10T14:59:32.058073,190.4,334,189.72,64980.84
3,2026-02-10,133,SCB,Standard Chartered Bank Limited,635,638,632.1,638,16846,10698403.7,635.1,701,594.9,2026-02-10T14:59:58.596102,638,89,635.07,64070.31
4,2026-02-10,134,HBL,Himalayan Bank Limited,188,189,187.2,188.5,81485,15313761.9,188.2,261,184,2026-02-10T14:59:44.210002,188.5,962,187.93,42566.43
5,2026-02-10,135,SBI,Nepal SBI Bank Limited,397.1,405,397,400,20830,8318513.6,404.9,452,363,2026-02-10T14:59:58.110275,400,82,399.35,45340.5
6,2026-02-10,137,EBL,Everest Bank Limited,670,670,664.6,664.6,26651,17752096,670,780.6,594,2026-02-10T14:59:56.585924,664.6,147,666.09,91192.26
7,2026-02-10,139,NICA,NIC Asia Bank Ltd.,327.9,327.9,320.5,322,74460,23948731.6,323,428.4,304.5,2026-02-10T14:59:59.137604,322,337,321.63,48034.57
8,2026-02-10,140,MBL,Machhapuchhre Bank Limited,225,227,223.5,225.9,32512,7305183.7,225,272.1,205,2026-02-10T14:59:39.473341,225.9,112,224.69,27302.75
9,2026-02-10,141,LSL,Laxmi Sunrise Bank Limited,207,208,206,207.5,52519,10883048.5,208,252,201,2026-02-10T14:59:15.98709,207.5,190,207.22,55570.91
10,2026-02-10,142,KBL,Kumari Bank Limited,187,187,182.5,183.8,150129,27539337.8,184.2,233.5,175.5,2026-02-10T14:59:53.193398,183.8,500,183.43,48203.13
11,2026-02-10,145,SBL,Siddhartha Bank Limited,374,378,372,374,84094,31433180.2,374,416,261,2026-02-10T14:59:02.695967,374,137,373.78,55331.35
12,2026-02-10,147,SHL,Soaltee Hotel Limited,504.9,504.9,494.6,496,18543,9191926.6,497,619,464,2026-02-10T14:59:50.295437,496,57,495.7,58287.05
13,2026-02-10,148,TRH,Taragaon Regency Hotel Limited,742.5,748,740,742,2870,2128604,748,1190,681.1,2026-02-10T14:59:50.792793,742,37,741.67,14558.93
14,2026-02-10,149,OHL,Oriental Hotels Limited,710.1,715,707,715,4732,3358483.5,724,1100,633.1,2026-02-10T14:59:21.871787,715,22,709.73,8469.14
15,2026-02-10,152,NHPC,National Hydro Power Company Limited,234.3,239,223,227,615293,143307098.2,229.8,244.5,178.6,2026-02-10T14:59:58.652924,227,1631,232.9,5598.81
16,2026-02-10,153,BPCL,Butwal Power Company Limited,738,738,715,716,80498,58207082.8,727,1065,380.7,2026-02-10T14:59:57.305438,716,345,723.08,24408.9
17,2026-02-10,154,CHCL,Chilime Hydropower Company Limited,465.5,471,464,468.7,36142,16870899.1,468,599.6,456,2026-02-10T14:59:33.119661,468.7,230,466.79,44456.14
18,2026-02-10,155,STC,Salt Trading Corporation,5532,5532,5441,5441,915,5007521,5435,5800,4832,2026-02-10T14:35:00.389544,5441,18,5472.7,17450.22
19,2026-02-10,156,BBC,Bishal Bazar Company Limited,4773.4,4909.9,4773.4,4843,330,1599210,4815.9,6661.6,4480,2026-02-10T14:59:15.116751,4843,31,4846.09,194204.3
20,2026-02-10,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,705,705,701.1,702,1842,1294848.3,707,854.4,650,2026-02-10T14:59:24.648174,702,18,702.95,19253.64
21,2026-02-10,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,935,935,916.3,921,18078,16631523,930,1144.8,821.5,2026-02-10T14:59:34.478716,921,212,919.98,33315
22,2026-02-10,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,844.9,845,830,832,9867,8224856.2,839.9,1010,759,2026-02-10T14:59:43.650735,832,81,833.57,17098.55
