Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-02-26,131,NABIL,Nabil Bank Limited,498,499,496.5,497.9,32698,16267191,496,562,471,2026-02-26T14:59:31.051752,497.9,315,497.49,134716.8
2,2026-02-26,132,NIMB,Nepal Investment Mega Bank Limited,191,191,186,187.5,72485,13618961.3,187.9,247,184.5,2026-02-26T14:59:59.581698,187.5,257,187.88,63991.12
3,2026-02-26,133,SCB,Standard Chartered Bank Limited,643.1,652,643,647.1,24303,15761927.3,642.2,701,594.9,2026-02-26T14:59:59.012367,647.1,171,648.55,64984.17
4,2026-02-26,134,HBL,Himalayan Bank Limited,191.2,191.2,187.4,188.5,52592,9895341.8,187.5,261,184,2026-02-26T14:59:49.080152,188.5,530,188.15,42566.43
5,2026-02-26,135,SBI,Nepal SBI Bank Limited,413.5,413.5,401.5,410,39774,16115936.7,408.3,452,363,2026-02-26T14:59:58.962398,410,65,405.18,46474.01
6,2026-02-26,137,EBL,Everest Bank Limited,680,683,668,672.5,28856,19473388.6,670,780.6,594,2026-02-26T14:59:20.637457,672.5,174,674.84,92276.25
7,2026-02-26,139,NICA,NIC Asia Bank Ltd.,328.7,328.7,322.8,325,29539,9563016.6,322.3,428.4,304.5,2026-02-26T14:59:59.277941,325,164,323.74,48482.09
8,2026-02-26,140,MBL,Machhapuchhre Bank Limited,232.5,232.5,227.3,229.6,21359,4884844.9,228,272.1,205,2026-02-26T14:59:56.391129,229.6,98,228.7,27749.94
9,2026-02-26,141,LSL,Laxmi Sunrise Bank Limited,210.5,210.5,205.1,209.9,26165,5431331.5,206.4,252,201,2026-02-26T14:59:01.517069,209.9,111,207.58,56213.66
10,2026-02-26,142,KBL,Kumari Bank Limited,184,187.2,183.6,187,192053,35666701.9,184,233.5,175.5,2026-02-26T14:59:57.843123,187,486,185.71,49042.36
11,2026-02-26,145,SBL,Siddhartha Bank Limited,384,384,375,376,34496,13008767.8,376.5,416,261,2026-02-26T14:59:44.637436,376,97,377.1,55627.24
12,2026-02-26,147,SHL,Soaltee Hotel Limited,490,500,488,493.1,10105,4985044,491,619,464,2026-02-26T14:58:46.366151,493.1,58,493.32,57946.26
13,2026-02-26,148,TRH,Taragaon Regency Hotel Limited,750.7,765,750,755.3,2214,1673211.8,755,1190,681.1,2026-02-26T14:59:19.8983,755.3,27,755.74,14819.89
14,2026-02-26,149,OHL,Oriental Hotels Limited,693,706,689.1,705,5451,3775257,700,1100,633.1,2026-02-26T14:59:25.936522,705,21,692.58,8350.69
15,2026-02-26,152,NHPC,National Hydro Power Company Limited,227.7,227.7,220,224,153366,34143779.8,223.3,248.5,178.6,2026-02-26T14:59:53.393599,224,388,222.62,5524.82
16,2026-02-26,153,BPCL,Butwal Power Company Limited,695.9,749,682,713,108908,78339792.4,710,1065,380.7,2026-02-26T14:59:59.12739,713,466,719.32,24306.63
17,2026-02-26,154,CHCL,Chilime Hydropower Company Limited,475.3,475.3,461.1,468,29534,13737842.9,466,599.6,456,2026-02-26T14:59:55.195591,468,170,465.15,44389.75
18,2026-02-26,155,STC,Salt Trading Corporation,5825,5954,5763,5954,6185,36394388.1,5819,6000,4832,2026-02-26T14:59:58.649904,5954,155,5884.29,19095.5
19,2026-02-26,156,BBC,Bishal Bazar Company Limited,4695.9,4695.9,4600,4620,626,2890534.5,4607.2,6661.6,4480,2026-02-26T14:59:58.667853,4620,38,4617.46,185262
20,2026-02-26,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,687,687,670,671,12588,8522976.2,680,854.4,650,2026-02-26T14:58:36.836235,671,87,677.07,18403.41
21,2026-02-26,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,931,935,916.3,923,18401,16979119.6,931,1144.8,821.5,2026-02-26T14:59:16.66563,923,195,922.72,33387.35
22,2026-02-26,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,844.4,844.4,833,834,7843,6558671.9,835,1010,759,2026-02-26T14:59:58.924133,834,60,836.24,17139.66
23,2026-02-26,171,SANIMA,Sanima Bank Limited,341.7,341.7,332.1,333,34106,11393860.2,335,391,294.3,2026-02-26T14:59:42.810183,333,129,334.07,45226.48
24,2026-02-26,172,NABBC,Narayani Development Bank Limited,1405,1457,1364,1422.9,44611,62712413.8,1420,2060,662,2026-02-26T14:59:59.256662,1422.9,156,1405.76,7469.3
25,2026-02-26,176,NICL,Nepal Insurance Co. Ltd.,487,495.9,487,492,9918,4891792.2,487,1047,483,2026-02-26T14:59:59.617466,492,93,493.22,12538.99
26,2026-02-26,177,RBCL,Rastriya Beema Company Limited,14925,15200,14901,15120,182,2727470,15000,16900,14251,2026-02-26T14:59:46.464918,15120,8,14986.09,40315.44
27,2026-02-26,178,NLICL,National Life Insurance Co. Ltd.,576,581.4,570.6,579.1,5457,3159230.1,576,738,539,2026-02-26T14:59:47.713459,579.1,41,578.93,32960.34
28,2026-02-26,179,HEI,Himalayan Everest Insurance Limited,501.2,513,501.2,512,6456,3275633.6,504.7,685,458,2026-02-26T14:59:48.693286,512,39,507.37,12800.81
29,2026-02-26,180,UAIL,United Ajod Insurance Limited,465.9,466.9,459.5,464.8,70604,32563930.1,460,767,422.1,2026-02-26T14:59:58.576662,464.8,470,461.21,10736.88
30,2026-02-26,182,SPIL,Siddhartha Premier Insurance Limited,668.7,724.2,668.6,701,8555,5969838.1,682,980.4,625,2026-02-26T14:59:58.811915,701,66,697.81,19673.91
31,2026-02-26,183,NIL,Neco Insurance Limited,615,615,606,611,3213,1952695.8,607,831.3,562,2026-02-26T14:59:46.281953,611,39,607.74,16938.62
32,2026-02-26,184,PRIN,Prabhu Insurance Ltd.,722,727,715,719,15859,11433088.5,717.5,1088.8,630,2026-02-26T14:59:44.164639,719,50,720.92,12229.87
33,2026-02-26,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,594.9,594.9,578.3,590,14718,8606399.5,585.2,775,570.1,2026-02-26T14:59:58.404169,590,31,584.75,15473.57
34,2026-02-26,186,IGI,IGI Prudential insurance Limited,418,430,418,428.5,21859,9284384.4,420,664.2,392,2026-02-26T14:59:58.773197,428.5,100,424.73,12980.7
35,2026-02-26,187,NLIC,Nepal Life Insurance Co. Ltd.,783.3,783.3,765,772.1,15777,12152457.8,768,890,702,2026-02-26T14:59:47.574541,772.1,194,770.26,73196.64
36,2026-02-26,188,LICN,Life Insurance Corporation (Nepal) Limited,830,846,821.4,824,13289,11014334.1,830,1415,773,2026-02-26T14:59:59.773147,824,106,828.83,45320
37,2026-02-26,192,SICL,Shikhar Insurance Co. Ltd.,619,631.1,619,626,6944,4364829.1,618.5,891,588.8,2026-02-26T14:54:58.556636,626,57,628.57,19396.52
38,2026-02-26,194,NFS,Nepal Finance Ltd.,618,638,618,626,11967,7523613.1,627,859.6,576,2026-02-26T14:59:55.125412,626,86,628.69,5251.79
39,2026-02-26,195,BNL,Bottlers Nepal (Balaju) Limited,15188.1,15200,15188.1,15200,32,486281,15498,22500,14635.8,2026-02-26T14:57:43.468473,15200,3,15196.28,29623.08
40,2026-02-26,204,GUFL,Gurkhas Finance Ltd.,534,549.8,534,544,8633,4676805.4,543.9,685.4,460.6,2026-02-26T14:59:58.744514,544,72,541.73,4721.89
41,2026-02-26,210,CIT,Citizen Investment Trust,1765,1771.5,1758,1769,6296,11113527.7,1755,2200,1730.8,2026-02-26T14:59:54.288746,1769,136,1765.17,120394.57
42,2026-02-26,213,BNT,Bottlers Nepal (Terai) Limited,11769,11780,11769,11780,20,235490,11700,14680,10660,2026-02-26T13:40:04.789937,11780,2,11774.5,14253.8
43,2026-02-26,219,UNL,Unilever Nepal Limited,47479,47479,46600,46600,52,2425428,47479,50724,45000,2026-02-26T14:20:04.756523,46600,3,46642.84,42904.62
44,2026-02-26,227,BFC,Best Finance Company Ltd.,462,466,460,462.1,7016,3247056.6,459.2,684,411.5,2026-02-26T14:59:42.020549,462.1,54,462.8,4114.65
45,2026-02-26,232,GFCL,Goodwill Finance Limited,628,638,628,635,7116,4509533.3,628,796,528.3,2026-02-26T14:59:57.828703,635,66,633.71,6007.83
46,2026-02-26,235,HDL,Himalayan Distillery Limited,1147,1148,1139.1,1141.1,29740,33937183.9,1138,1556.1,1103,2026-02-26T14:59:52.61912,1141.1,376,1141.12,42084.71
