Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-01-18,131,NABIL,Nabil Bank Limited,488,492,487.7,490.8,71435,34993592.4,487.5,562,471,2026-01-18T14:59:24.34375,490.8,650,489.86,132795.75
2,2026-01-18,132,NIMB,Nepal Investment Mega Bank Limited,193,194.5,191,194.5,92372,17827358.1,190.9,247,187,2026-01-18T14:59:43.415404,194.5,323,192.99,66380.12
3,2026-01-18,133,SCB,Standard Chartered Bank Limited,632.5,636,631.4,633.1,11893,7529962.5,631.4,701,594.9,2026-01-18T14:59:47.774004,633.1,113,633.14,63578.23
4,2026-01-18,134,HBL,Himalayan Bank Limited,188,192,188,192,78760,14996488.7,190,261,184,2026-01-18T14:59:54.849645,192,2062,190.4,43356.79
5,2026-01-18,135,SBI,Nepal SBI Bank Limited,405,408,402.2,403.3,23433,9469353.2,410,452,363,2026-01-18T14:57:35.308034,403.3,102,404.1,45714.56
6,2026-01-18,137,EBL,Everest Bank Limited,660.5,667,660,665.2,27585,18338376.8,660,780.6,575,2026-01-18T14:58:41.480085,665.2,210,664.79,91274.59
7,2026-01-18,139,NICA,NIC Asia Bank Ltd.,339.7,347,335,339,163190,55502172.6,334.2,428.4,304.5,2026-01-18T14:59:24.592386,339,445,340.1,50570.55
8,2026-01-18,140,MBL,Machhapuchhre Bank Limited,228.8,229,224.5,229,88932,20151451.4,227.8,272.1,205,2026-01-18T14:59:41.947865,229,185,226.59,27677.42
9,2026-01-18,141,LSL,Laxmi Sunrise Bank Limited,217,218.4,213.5,217,84325,18219938.9,216.5,252,201,2026-01-18T14:59:36.249607,217,183,216.06,58115.12
10,2026-01-18,142,KBL,Kumari Bank Limited,180,185.5,179.2,184.5,356981,65494991.4,179,233.5,175.5,2026-01-18T14:59:49.665101,184.5,709,183.46,48386.71
11,2026-01-18,145,SBL,Siddhartha Bank Limited,387,393,385.6,388.9,69431,26910803,385.8,416,261,2026-01-18T14:59:51.596006,388.9,191,387.59,57535.73
12,2026-01-18,147,SHL,Soaltee Hotel Limited,502,502,497.3,498,29400,14676960.5,498,619,464,2026-01-18T14:59:59.798999,498,107,499.21,58522.08
13,2026-01-18,148,TRH,Taragaon Regency Hotel Limited,728,736.3,720,736.3,5820,4240191.3,720,1247,681.1,2026-01-18T14:59:52.316288,736.3,75,728.55,14447.09
14,2026-01-18,149,OHL,Oriental Hotels Limited,704,714,704,711,5824,4124322.6,704,1100,633.1,2026-01-18T14:59:46.576305,711,32,708.15,8421.76
15,2026-01-18,152,NHPC,National Hydro Power Company Limited,188,192.9,188,190,65807,12533727.3,187.8,244.5,178.6,2026-01-18T14:59:36.694607,190,205,190.46,4686.23
16,2026-01-18,153,BPCL,Butwal Power Company Limited,787,800,775.1,777,198894,156732173.9,786,1065,379.2,2026-01-18T14:59:58.929821,777,622,788.01,26488.43
17,2026-01-18,154,CHCL,Chilime Hydropower Company Limited,470,474.9,470,473,28576,13480526.7,470,599.6,456,2026-01-18T14:59:48.502019,473,216,471.74,44864
18,2026-01-18,155,STC,Salt Trading Corporation,5581,5609,5580,5606,972,5441249,5595.9,5800,4832,2026-01-18T14:59:58.64433,5606,35,5597.99,17979.4
19,2026-01-18,156,BBC,Bishal Bazar Company Limited,4797,4920,4796,4914,649,3173934.1,4886,6661.6,4480,2026-01-18T14:59:44.853016,4914,39,4890.49,197051.4
20,2026-01-18,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,710,715,710,714,3935,2807339.7,708,854.4,650,2026-01-18T14:59:36.397851,714,46,713.42,19582.76
21,2026-01-18,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,923,934,920,923.1,16777,15581473.4,919.9,1144.8,821.5,2026-01-18T14:59:25.754449,923.1,180,928.74,33390.96
22,2026-01-18,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,826,835,826,828.1,6311,5245962.6,826,1010,759,2026-01-18T14:58:42.149818,828.1,81,831.24,17018.4
23,2026-01-18,171,SANIMA,Sanima Bank Limited,336.5,341,335,337,81137,27430286.1,337,391,285,2026-01-18T14:59:57.702207,337,279,338.07,45769.74
24,2026-01-18,172,NABBC,Narayani Development Bank Limited,1319.5,1468,1319.5,1412.7,49300,67408885.5,1346.4,2060,662,2026-01-18T14:59:59.775569,1412.7,325,1367.32,7415.76
25,2026-01-18,176,NICL,Nepal Insurance Co. Ltd.,518,518,504,506,12058,6135181.9,509,1047,489.1,2026-01-18T14:59:26.372758,506,116,508.8,12895.79
26,2026-01-18,177,RBCL,Rastriya Beema Company Limited,14999,15000,14730,15000,202,3024411,14980,16900,14024,2026-01-18T14:55:51.776102,15000,15,14972.33,39995.47
27,2026-01-18,178,NLICL,National Life Insurance Co. Ltd.,584,584.9,577,584,15853,9211898.6,577,738,539,2026-01-18T14:59:53.932303,584,75,581.08,33239.23
28,2026-01-18,179,HEI,Himalayan Everest Insurance Limited,514.7,514.7,498,514.7,11010,5561789.4,504.9,710,458,2026-01-18T14:59:51.886392,514.7,61,505.15,12868.31
29,2026-01-18,180,UAIL,United Ajod Insurance Limited,445,458.6,445,455,14650,6666851.8,450,767,422.1,2026-01-18T14:59:33.329857,455,167,455.07,10510.5
30,2026-01-18,182,SPIL,Siddhartha Premier Insurance Limited,724.7,724.7,712,720,5354,3846844.3,717,980.4,625,2026-01-18T14:59:56.84147,720,57,718.49,20207.16
31,2026-01-18,183,NIL,Neco Insurance Limited,630.3,634.9,625,630.8,31039,19566566.2,618,957,562,2026-01-18T14:57:19.206567,630.8,245,630.38,16978.19
