Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-05-19,131,NABIL,Nabil Bank Limited,526,530,523,526,41228,21655922.2,526,562,471,2026-05-19T14:59:36.07566,526,429,525.27,142319.81
2,2026-05-19,132,NIMB,Nepal Investment Mega Bank Limited,197,198.5,196.5,196.5,40231,7933728.6,196.9,247,184.2,2026-05-19T14:59:52.89102,196.5,301,197.2,67062.69
3,2026-05-19,133,SCB,Standard Chartered Bank Limited,664.9,664.9,640.2,642.5,9723,6278291,647,712.6,594.9,2026-05-19T14:59:53.58037,642.5,99,645.71,64522.22
4,2026-05-19,134,HBL,Himalayan Bank Limited,202,205,201,202.1,23295,4719374.7,203.9,261,184,2026-05-19T14:59:55.801974,202.1,533,202.59,45637.54
5,2026-05-19,135,SBI,Nepal SBI Bank Limited,395,398.8,394.1,397,6018,2384382.4,395.8,452,363,2026-05-19T14:59:12.391156,397,49,396.2,45000.44
6,2026-05-19,137,EBL,Everest Bank Limited,715,715.9,701.5,705,25302,17816653.5,705.5,780.6,616.5,2026-05-19T14:59:01.14307,705,198,704.15,96735.7
7,2026-05-19,139,NICA,NIC Asia Bank Ltd.,348.6,354.8,346,347,42771,14871693,349,428.4,304.5,2026-05-19T14:59:40.956895,347,247,347.7,51763.96
8,2026-05-19,140,MBL,Machhapuchhre Bank Limited,246.3,250,246,248.5,79254,19621041.2,249.9,284,205,2026-05-19T14:59:53.224553,248.5,167,247.57,30034.24
9,2026-05-19,141,LSL,Laxmi Sunrise Bank Limited,224.5,225,220,224,84558,18861388.1,223.9,252,203,2026-05-19T14:59:57.265977,224,222,223.05,59989.81
10,2026-05-19,142,KBL,Kumari Bank Limited,217,218,216,216.9,107774,23392018.9,217,256,175.5,2026-05-19T14:59:48.009476,216.9,399,217.04,56883.89
