Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-05-18,131,NABIL,Nabil Bank Limited,527,532,525,526,44305,23313421.6,527,562,471,2026-05-18T14:59:27.696901,526,463,526.2,142319.81
2,2026-05-18,132,NIMB,Nepal Investment Mega Bank Limited,207.9,207.9,196,196.9,130431,25627892.2,198,247,184.2,2026-05-18T14:59:38.981483,196.9,422,196.48,67199.2
3,2026-05-18,133,SCB,Standard Chartered Bank Limited,680,680,640.09,647,3008,1947084.3,649,712.6,594.9,2026-05-18T14:56:59.835873,647,60,647.3,64974.12
4,2026-05-18,134,HBL,Himalayan Bank Limited,203.9,205,202,203.9,21361,4330400.4,203.9,261,184,2026-05-18T14:59:57.637418,203.9,578,202.72,46044.01
5,2026-05-18,135,SBI,Nepal SBI Bank Limited,394,396,393,395.8,3659,1443205.3,396,452,363,2026-05-18T14:58:10.944731,395.8,48,394.42,44864.42
6,2026-05-18,137,EBL,Everest Bank Limited,711.5,711.5,702.5,705.5,15615,10998034.6,703.9,780.6,610,2026-05-18T14:59:39.462666,705.5,146,704.32,96804.31
7,2026-05-18,139,NICA,NIC Asia Bank Ltd.,355,355,348.8,349,56092,19640580.7,352,428.4,304.5,2026-05-18T14:59:47.32566,349,242,350.14,52062.31
8,2026-05-18,140,MBL,Machhapuchhre Bank Limited,249,250,245,249.9,95320,23590287.7,249,284,205,2026-05-18T14:59:57.240241,249.9,198,247.48,30203.44
9,2026-05-18,141,LSL,Laxmi Sunrise Bank Limited,223,224.8,218.2,223.9,131192,29094895.1,219.9,252,202.1,2026-05-18T14:59:59.947679,223.9,285,221.77,59963.03
10,2026-05-18,142,KBL,Kumari Bank Limited,220,220,215.8,217,161044,34929128.9,218,256,175.5,2026-05-18T14:59:59.892304,217,500,216.89,56910.12
11,2026-05-18,145,SBL,Siddhartha Bank Limited,393,396,391.6,396,44876,17636137.4,392.5,424,270,2026-05-18T14:59:59.973095,396,128,392.99,58586.14
12,2026-05-18,147,SHL,Soaltee Hotel Limited,495,500,494,497.8,17467,8713378.6,498.4,619,464,2026-05-18T14:59:31.627547,497.8,74,498.84,58499.09
13,2026-05-18,148,TRH,Taragaon Regency Hotel Limited,769,770,752,765.1,926,703851.6,765,1086.3,681.1,2026-05-18T14:45:16.165732,765.1,13,760.09,15012.18
14,2026-05-18,149,OHL,Oriental Hotels Limited,688.1,701,684,701,1873,1286679.7,696,1049.5,633.1,2026-05-18T14:59:57.394948,701,21,686.96,8303.31
15,2026-05-18,152,NHPC,National Hydro Power Company Limited,282.2,285,280,281,187372,52715710.4,281,340,178.6,2026-05-18T14:59:57.104299,281,561,281.34,6930.69
16,2026-05-18,153,BPCL,Butwal Power Company Limited,730,730,686,709,76071,53615690.4,695.9,1065,440.1,2026-05-18T14:59:58.350333,709,367,704.81,24170.27
17,2026-05-18,154,CHCL,Chilime Hydropower Company Limited,476,480,474,480,26220,12550381.6,476,599.6,450.3,2026-05-18T14:59:55.896959,480,146,478.65,45527.95
18,2026-05-18,155,STC,Salt Trading Corporation,6048.9,6090,5920,5977.9,2578,15372934.9,5984,6335.9,4832,2026-05-18T14:59:58.219137,5977.9,75,5963.12,19172.15
19,2026-05-18,156,BBC,Bishal Bazar Company Limited,4888,4888,4734.5,4805,96,460075,4830,6120,4480,2026-05-18T14:49:23.743797,4805,9,4792.44,192680.5
20,2026-05-18,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,660,661,650,651,8732,5701318.1,661,854.4,653.2,2026-05-18T14:59:37.693814,651,92,652.92,17854.87
21,2026-05-18,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,907,917.9,907,912.5,10523,9602543.3,907,1144.8,852.5,2026-05-18T14:59:56.263379,912.5,164,912.52,33007.54
22,2026-05-18,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,840,857,840,846,7412,6253620.1,844.5,1010,773.1,2026-05-18T14:59:28.03097,846,95,843.71,17386.27
23,2026-05-18,171,SANIMA,Sanima Bank Limited,367,368.6,360.1,365.5,41585,15187054.7,365.5,391,295,2026-05-18T14:59:53.503316,365.5,209,365.2,49640.48
24,2026-05-18,172,NABBC,Narayani Development Bank Limited,936,958,936,958,2287,2157853.6,949,1835,662,2026-05-18T14:56:15.534032,958,24,943.53,5028.88
25,2026-05-18,176,NICL,Nepal Insurance Co. Ltd.,497.9,497.9,481.1,482.8,7785,3764067,486.5,836,475,2026-05-18T14:59:19.158214,482.8,82,483.5,12304.52
26,2026-05-18,177,RBCL,Rastriya Beema Company Limited,14945,15390,14945,15000,85,1284120,15400,16900,14350,2026-05-18T14:59:58.649482,15000,6,15107.29,39995.47
27,2026-05-18,178,NLICL,National Life Insurance Co. Ltd.,589,590,580.4,589,2023,1188344.8,589.8,691,539,2026-05-18T14:56:06.610531,589,35,587.41,33523.81
28,2026-05-18,179,HEI,Himalayan Everest Insurance Limited,539.9,540,522,530,1980,1045844,532,654,458,2026-05-18T14:24:46.904801,530,18,528.2,13250.83
