Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-08-20,131,NABIL,Nabil Bank Limited,550,552,547,548.5,27241,14937853.1,548,568,471,2026-08-20T14:59:58.899493,548.5,337,548.35,148407.64
2,2026-08-20,132,NIMB,Nepal Investment Mega Bank Limited,188,188,186,187.5,85941,16042531.9,188,232.5,183.3,2026-08-20T14:59:40.000884,187.5,325,186.66,63991.12
3,2026-08-20,133,SCB,Standard Chartered Bank Limited,654,654,647,650,5957,3867149.5,650,712.6,594.9,2026-08-20T14:59:10.566965,650,64,649.17,65275.39
4,2026-08-20,134,HBL,Himalayan Bank Limited,192,193,190,191.4,21684,4131584.1,191.5,237,184,2026-08-20T14:59:58.36738,191.4,383,190.53,43221.3
5,2026-08-20,135,SBI,Nepal SBI Bank Limited,393,404.9,393,404.9,12579,5041771.6,401,441,363,2026-08-20T14:59:55.989171,404.9,46,400.8,45895.92
6,2026-08-20,137,EBL,Everest Bank Limited,731,735.4,727,734.9,47132,34557414.9,730,780.6,619,2026-08-20T14:59:47.326871,734.9,222,733.2,100838.39
7,2026-08-20,139,NICA,NIC Asia Bank Ltd.,308,317,308,313.6,64478,20264162.6,315.7,411,304.5,2026-08-20T14:59:37.016418,313.6,238,314.28,46781.49
8,2026-08-20,140,MBL,Machhapuchhre Bank Limited,248.4,251,244,251,138300,34267056.4,248.4,284,205,2026-08-20T14:59:57.643425,251,161,247.77,30336.39
9,2026-08-20,141,LSL,Laxmi Sunrise Bank Limited,218,220,216.8,219.3,69495,15223006,217.9,244,203,2026-08-20T14:54:53.345054,219.3,132,219.05,58731.09
10,2026-08-20,142,KBL,Kumari Bank Limited,215,216,212.1,215.5,127383,27319681.1,214.1,256,175.5,2026-08-20T14:59:40.374553,215.5,339,214.46,56516.73
11,2026-08-20,145,SBL,Siddhartha Bank Limited,406.3,412.8,406.2,411.5,106139,43594161.4,408.2,424.7,320.5,2026-08-20T14:58:48.129926,411.5,164,410.72,60879.28
12,2026-08-20,147,SHL,Soaltee Hotel Limited,499,499.3,496,498,19847,9882598.4,498,579,464,2026-08-20T14:57:23.659287,498,41,497.93,58522.6
13,2026-08-20,148,TRH,Taragaon Regency Hotel Limited,800,815,792,815,7205,5810710,802,992,681.1,2026-08-20T14:59:10.715593,815,33,806.48,15991.28
14,2026-08-20,149,OHL,Oriental Hotels Limited,654,654,641.1,652,766,494302.8,653.9,916,633.1,2026-08-20T14:49:43.637812,652,13,645.3,7722.91
15,2026-08-20,152,NHPC,National Hydro Power Company Limited,265.4,272,260,272,193614,51231576.2,263,340,178.6,2026-08-20T14:59:59.341639,272,458,264.6,6708.71
16,2026-08-20,153,BPCL,Butwal Power Company Limited,640,655,635.3,655,18405,11872532.9,641,870,612,2026-08-20T14:59:58.227504,655,93,645.07,22329.37
17,2026-08-20,154,CHCL,Chilime Hydropower Company Limited,480,483.8,476,483.8,30342,14594920.7,479,525,450.3,2026-08-20T14:59:57.188192,483.8,149,481.01,45888.38
18,2026-08-20,155,STC,Salt Trading Corporation,5106.1,5200,5100,5200,1097,5630532,5200,6335.9,4832,2026-08-20T14:58:29.56898,5200,15,5132.66,18261.63
19,2026-08-20,156,BBC,Bishal Bazar Company Limited,4250,4250,4095,4130,372,1533648,4140,5600,3825,2026-08-20T14:37:35.149166,4130,19,4122.7,165613
20,2026-08-20,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,595,596,590,590,3064,1810722.7,595,815,582.2,2026-08-20T14:57:20.309861,590,39,590.96,16181.83
21,2026-08-20,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,939.9,940,935.1,939,8287,7772922.3,935,1124,882,2026-08-20T14:59:59.954066,939,118,937.96,33966.11
22,2026-08-20,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,832.1,849.9,831.4,849.9,8432,7111130.7,842.9,941,793,2026-08-20T14:59:53.749374,849.9,52,843.35,17466.42
23,2026-08-20,171,SANIMA,Sanima Bank Limited,368.9,371.4,367.9,371,67237,24877378.1,370.1,390.6,295,2026-08-20T14:59:37.884762,371,216,369.99,50387.46
24,2026-08-20,172,NABBC,Narayani Development Bank Limited,802.1,816.9,802.1,804.1,8932,7219991.2,804.3,1835,662,2026-08-20T14:58:14.188902,804.1,41,808.32,4221
25,2026-08-20,176,NICL,Nepal Insurance Co. Ltd.,495,508,490,491.1,11067,5440539.2,494.8,620.2,475,2026-08-20T14:59:19.780794,491.1,77,491.6,12516.05
26,2026-08-20,177,RBCL,Rastriya Beema Company Limited,14000,14000,13815,13815,20,278150,14049.9,16261,13801,2026-08-20T13:30:43.442871,13815,2,13907.5,36835.83
27,2026-08-20,178,NLICL,National Life Insurance Co. Ltd.,560.09,575,560.09,563,14317,8065329.49,565.1,644,539,2026-08-20T14:59:23.79893,563,74,563.33,32043.98
28,2026-08-20,179,HEI,Himalayan Everest Insurance Limited,523,531.2,516,529,18340,9692373.8,529,610,458,2026-08-20T14:54:59.802335,529,30,528.48,13225.83
29,2026-08-20,180,UAIL,United Ajod Insurance Limited,421.2,431.4,421.2,429,8731,3697100.7,425.5,543,421,2026-08-20T14:59:42.254896,429,74,423.44,11368.07
30,2026-08-20,182,SPIL,Siddhartha Premier Insurance Limited,714,728.2,678,685,4999,3421160.1,680,844.1,625,2026-08-20T14:50:47.778064,685,70,684.36,19224.87
31,2026-08-20,183,NIL,Neco Insurance Limited,602,610,595,598.3,6055,3636218.5,602,725,562,2026-08-20T14:59:40.07507,598.3,68,600.53,16586.54
32,2026-08-20,184,PRIN,Prabhu Insurance Ltd.,649,657.8,648.1,652,5322,3462306.6,656,796,630,2026-08-20T14:59:33.904151,652,51,650.56,12055.08
33,2026-08-20,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,589,589,580,583,2444,1421282.6,591.5,712,570,2026-08-20T14:59:55.135456,583,23,581.53,15289.98
34,2026-08-20,186,IGI,IGI Prudential insurance Limited,428,428,421,422.5,2790,1178112.2,425,543.9,392,2026-08-20T14:59:47.376867,422.5,23,422.26,12798.94
35,2026-08-20,187,NLIC,Nepal Life Insurance Co. Ltd.,720,722,709,717,32677,23307957.7,718.9,872,702,2026-08-20T14:59:58.583214,717,337,713.28,67973.05
36,2026-08-20,188,LICN,Life Insurance Corporation (Nepal) Limited,770,774.9,763,769,7404,5667517,774,969,763,2026-08-20T14:58:36.805973,769,73,765.46,42295
37,2026-08-20,192,SICL,Shikhar Insurance Co. Ltd.,610,612,605,606.1,3507,2129572.8,609,757,588.8,2026-08-20T14:59:38.061986,606.1,49,607.23,18798.6
38,2026-08-20,194,NFS,Nepal Finance Ltd.,565,565,555,555,6697,3726746,556.6,727.9,550,2026-08-20T14:59:41.972703,555,66,556.47,4656.14
39,2026-08-20,204,GUFL,Gurkhas Finance Ltd.,532,535,525.2,535,11894,6312071.9,536,644,460.6,2026-08-20T14:59:41.021437,535,102,530.69,4643.77
40,2026-08-20,210,CIT,Citizen Investment Trust,1692.1,1696,1690,1695,2720,4603025.3,1700,1973,1630.3,2026-08-20T14:59:50.961068,1695,76,1692.28,115358.28
41,2026-08-20,213,BNT,Bottlers Nepal (Terai) Limited,11666,11750,11666,11750,20,234160,11620,12760,10660,2026-08-20T14:59:26.162762,11750,2,11708,14217.5
42,2026-08-20,227,BFC,Best Finance Company Ltd.,488,488,475,482,8180,3928152.5,476.2,562,411.5,2026-08-20T14:59:58.673481,482,66,480.21,4291.84
43,2026-08-20,232,GFCL,Goodwill Finance Limited,591.5,594,590,593.8,2429,1434554.5,591.5,738,528.3,2026-08-20T14:54:10.205047,593.8,26,590.59,5618.03
44,2026-08-20,235,HDL,Himalayan Distillery Limited,1184,1184,1173,1177,11771,13866094.2,1178.2,1474,1097.6,2026-08-20T14:59:00.665306,1177,167,1177.98,43408.73
45,2026-08-20,238,NMB,NMB Bank Limited,239.9,240.3,237.2,240,38559,9216763.7,238.7,278,230,2026-08-20T14:58:47.536638,240,128,239.03,46284.1
46,2026-08-20,244,SIFC,Shree Investment Finance Co. Ltd.,495,500,491.6,497.9,3281,1620906.1,499,687.4,459,2026-08-20T14:59:54.427397,497.9,34,494.02,4979
47,2026-08-20,245,CFCL,Central Finance Co. Ltd.,590,600,588,590.1,47494,28186396.7,600,699,445.1,2026-08-20T14:59:59.185066,590.1,208,593.47,5599.31
48,2026-08-20,250,JFL,Janaki Finance Company Limited,385,385,377.5,381,2855,1086003.9,381.7,492,375,2026-08-20T14:59:51.432691,381,36,380.38,2630.7
49,2026-08-20,255,PRVU,Prabhu  Bank Limited,182,184.5,180.3,183,92882,16924761.1,182,235.6,179.9,2026-08-20T14:59:58.165073,183,373,182.21,43082.76
50,2026-08-20,263,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,441.5,445,440,440,12318,5438801.8,448.9,540,393.1,2026-08-20T14:56:48.59914,440,65,441.53,4453.57
51,2026-08-20,268,SWBBL,Swabalamban Laghubitta Bittiya Sanstha Limited,670,674,665.6,672.4,4896,3283795.1,667,928,630.5,2026-08-20T14:57:46.985157,672.4,39,670.7,11767
52,2026-08-20,273,ICFC,ICFC Finance Limited,590.3,597,590,597,6162,3652550.5,593,715,580,2026-08-20T14:59:52.007992,597,46,592.75,7065.32
53,2026-08-20,274,EDBL,Excel Development Bank Ltd.,590,590,577.1,583.8,998,581048,584,683.4,545,2026-08-20T14:59:17.655771,583.8,16,582.21,7295.72
54,2026-08-20,307,NTC,Nepal Doorsanchar Company Limited,888.1,900,875.1,898.5,30738,27541664.7,888,942.5,762.5,2026-08-20T14:59:53.432995,898.5,294,896.01,161730
55,2026-08-20,338,PROFL,Progressive Finance Limited,406,409.9,400.5,409.9,3180,1288255.5,407,522,396.7,2026-08-20T14:59:50.850551,409.9,38,405.11,3476.39
56,2026-08-20,341,GBIME,Global IME Bank Limited,249,249,245,247.5,103072,25417014.5,247.9,270.6,218.9,2026-08-20T14:59:25.262425,247.5,315,246.59,94336.74
57,2026-08-20,348,CZBIL,Citizens Bank International Limited,198.2,201.7,195.3,201.7,25254,5054465.5,199,238.6,183,2026-08-20T14:59:56.84527,201.7,95,200.14,31278.55
58,2026-08-20,357,PCBL,Prime Commercial Bank Ltd.,240,240.9,238.1,240,16616,3975276.9,240.5,275.9,225,2026-08-20T14:59:52.739873,240,90,239.24,50291.48
59,2026-08-20,358,LBBL,Lumbini Bikas Bank Ltd.,480,481,476.4,480,25054,11998716.4,480,580,433,2026-08-20T14:59:54.095649,480,71,478.91,17393.66
60,2026-08-20,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,259,261.4,257.1,260.5,83023,21577802.4,260,323.3,250.1,2026-08-20T14:59:59.32867,260.5,259,259.9,10525.25
61,2026-08-20,371,MDB,Miteri Development Bank Limited,570,577,565,566.2,15393,8739239.2,570.5,705.8,530.5,2026-08-20T14:59:31.910247,566.2,58,567.74,6891.22
62,2026-08-20,385,ALICL,Asian Life Insurance Co. Limited,415,419.9,413.1,419.9,12470,5184038.9,415,507,413.4,2026-08-20T14:59:57.254932,419.9,94,415.72,22049.86
63,2026-08-20,393,HLI,Himalayan Life Insurance Limited,315,316,313.4,316,25393,7982623.2,315,416,313.1,2026-08-20T14:59:23.593154,316,222,314.36,28892.63
64,2026-08-20,396,NMLBBL,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,499.7,502,495.1,500,3977,1985653,505,718,494.7,2026-08-20T14:59:37.957207,500,38,499.28,6988.82
65,2026-08-20,397,ADBL,Agricultural Development Bank Limited,300,302,298,300.1,49169,14739926.6,300.9,340,285.2,2026-08-20T14:56:45.872332,300.1,132,299.78,42930.86
66,2026-08-20,401,MLBL,Mahalaxmi Bikas Bank Ltd.,347,349,342,349,7294,2530849.8,348,418,330.7,2026-08-20T14:59:51.496366,349,50,346.97,15744.37
67,2026-08-20,403,SJLIC,SuryaJyoti Life Insurance Company Limited,407,410,404,410,13730,5564204.1,407,489.9,390,2026-08-20T14:59:59.985244,410,133,405.25,20548.99
68,2026-08-20,417,GBBL,Garima Bikas Bank Limited,420.5,423.9,420.5,423.5,43022,18145259.6,423,446,367.4,2026-08-20T14:59:42.147177,423.5,139,421.76,25500.41
69,2026-08-20,418,JBBL,Jyoti Bikas Bank Limited,334.2,335,333.3,334,17330,5790423.5,334.2,395,295,2026-08-20T14:59:43.361313,334,81,334.12,14681.93
70,2026-08-20,450,CORBL,Corporate Development Bank Limited,1028,1028,985,994,31498,31436137.2,1028,3183,965,2026-08-20T14:59:59.500593,994,590,998.03,5218.5
71,2026-08-20,459,KSBBL,Kamana Sewa Bikas Bank Limited,476,480,472.5,480,19586,9366869.4,479,555.3,404.1,2026-08-20T14:59:36.194186,480,70,478.24,18537.27
72,2026-08-20,469,NIMBPO,Nepal Investment Mega Bank Ltd. Promoter Share,144.1,144.1,141,141,42,6008,140,174.9,137.1,2026-08-20T14:36:47.077047,141,3,143.04,25813.63
73,2026-08-20,471,MPFL,Multipurpose Finance Company  Limited,610,620.8,608,614,4737,2891215.2,615,744,491,2026-08-20T14:59:42.186147,614,49,610.34,3746.63
74,2026-08-20,472,SADBL,Shangrila Development Bank Ltd.,405,405.1,403,405,11179,4522154.6,404,463,376,2026-08-20T14:58:53.352414,405,58,404.52,15122.98
75,2026-08-20,473,SHINE,Shine Resunga Development Bank Ltd.,412,413,409,411.6,2231,916250.5,412,449.7,382,2026-08-20T14:59:48.19575,411.6,38,410.69,20670.44
76,2026-08-20,474,MNBBL,Muktinath Bikas Bank Ltd.,361,362.7,359.2,360,35952,12971511.7,361,477,340.1,2026-08-20T14:58:52.223458,360,180,360.8,28801.4
77,2026-08-20,490,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,771.8,771.8,752,768.9,8680,6595034.4,769.8,982,723,2026-08-20T14:59:59.55358,768.9,95,759.79,10340.72
78,2026-08-20,516,MFIL,Manjushree Finance Ltd.,745,754,735,748.8,21688,16157309.1,747.9,938,545,2026-08-20T14:59:59.516705,748.8,106,744.98,10120.43
79,2026-08-20,517,NBL,Nepal Bank Limited,275,277.3,273,277,207413,57174207.2,275,302.9,225.4,2026-08-20T14:59:57.981757,277,313,275.65,40702.44
80,2026-08-20,545,SLBBL,Swarojgar Laghubitta Bittiya Sanstha Ltd.,786.5,800,786.5,800,1513,1196567.7,805,998,761.9,2026-08-20T14:59:56.123155,800,26,790.85,7165.07
81,2026-08-20,559,NLG,NLG Insurance Company Ltd.,559.8,559.8,550,559.8,5356,2973985.1,559.8,867,546,2026-08-20T14:59:58.864261,559.8,48,555.26,14934.53
82,2026-08-20,561,SINDU,Sindhu Bikash Bank Ltd,679.9,679.9,658,660,8300,5512915.5,672.1,919.9,608,2026-08-20T14:59:54.840398,660,112,664.2,3679.21
83,2026-08-20,574,SKBBL,Sana Kisan Bikas Laghubitta Bittiya Sanstha Limited,755,755,747.1,750,8931,6687330.5,748,954.8,740,2026-08-20T14:56:38.268709,750,76,748.77,36953.78
84,2026-08-20,583,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,700,710.8,679,698,1539,1062295.5,702.5,868,690,2026-08-20T14:57:59.377073,698,31,690.25,7017.34
85,2026-08-20,587,RLFL,Reliance Finance Ltd.,433.1,441,425,436,11299,4869678.1,443,514.9,398,2026-08-20T14:59:59.64135,436,75,430.98,4889.53
86,2026-08-20,591,SHPC,Sanima Mai Hydropower Ltd.,490.1,516,489.2,514,156670,78845936.3,494,588,475,2026-08-20T14:59:59.272169,514,483,503.26,19213.29
87,2026-08-20,593,KMCDB,Kalika Laghubitta Bittiya Sanstha Ltd,790,797.7,774,780,321,250049,785,1189.3,735,2026-08-20T14:59:57.164131,780,12,778.96,3498
88,2026-08-20,601,MLBBL,Mithila LaghuBitta Bittiya Sanstha Limited,1037,1053.8,1011,1030,1233,1255336.5,1029.9,1661,1009,2026-08-20T14:59:31.869716,1030,33,1018.11,2635.19
89,2026-08-20,610,RIDI,Ridi Power Company Limited,365,365,356.1,364.8,258955,93755247.9,361.3,415,203.5,2026-08-20T14:59:59.952863,364.8,526,362.05,8475.59
90,2026-08-20,618,LLBS,Laxmi Laghubitta Bittiya Sanstha Ltd.,850,870,850,867,497,424035,862.1,1082,819.4,2026-08-20T14:57:16.565909,867,11,853.18,3829.21
91,2026-08-20,686,BARUN,Barun Hydropower Co. Ltd.,316,318.5,312.2,317,17115,5388843.8,316.8,401.5,292.1,2026-08-20T14:59:54.953622,317,79,314.86,3558.43
92,2026-08-20,687,VLBS,Vijaya laghubitta Bittiya Sanstha Ltd.,652,663,646.2,650,2603,1688071,655.1,876,640,2026-08-20T14:58:21.815752,650,59,648.5,5146.19
93,2026-08-20,693,HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,875,875,850,874,1291,1107574.5,875,1028.1,830,2026-08-20T14:58:17.068779,874,18,857.91,2981.09
94,2026-08-20,694,MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,790.1,805,780,805,328,258673.3,802,1180,782,2026-08-20T13:51:10.686966,805,14,788.63,5058.28
95,2026-08-20,695,JSLBB,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,950,968.9,950,968.9,78,74289,960,1325,941,2026-08-20T14:59:51.141105,968.9,4,952.42,1648.02
96,2026-08-20,697,API,Api Power Company Ltd.,331,336,328,335.4,139127,46295133.1,330,370,258.8,2026-08-20T14:59:57.043452,335.4,447,332.75,21397.59
97,2026-08-20,700,HEIP,Himalayan Everest Insurance Limited Promoter,322,322,322,322,354,113988,320.5,382.7,293.1,2026-08-20T14:58:56.505055,322,1,322,861.36
98,2026-08-20,704,NMBMF,NMB  Microfinance Bittiya Sanstha Ltd.,600,600,592,599.8,1330,792488.3,590,750,582,2026-08-20T14:56:43.743884,599.8,12,595.85,4327.25
99,2026-08-20,705,GILB,Global IME Laghubitta Bittiya Sanstha Ltd.,1129,1129,1097,1100,1763,1948729.8,1096.3,1350,1020.1,2026-08-20T14:59:06.084426,1100,35,1105.34,7131.28
100,2026-08-20,706,SWMF,Suryodaya Womi Laghubitta Bittiya Sanstha Limited,601,607.9,590.2,607.9,2678,1602886.5,603.8,774.6,586.2,2026-08-20T14:59:54.348891,607.9,36,598.53,6725.11
101,2026-08-20,1741,MERO,Mero Microfinance Bittiya Sanstha Ltd.,648,648,640,641.5,4620,2967359.2,646,873.5,643,2026-08-20T14:53:40.127042,641.5,39,642.28,9535.27
102,2026-08-20,2742,HIDCL,Hydorelectricity Investment and Development Company Ltd,252.9,253.8,249,253.8,17179,4321015.9,251,307,245,2026-08-20T14:59:58.934241,253.8,140,251.52,63267.8
103,2026-08-20,2743,NGPL,Ngadi Group Power Ltd.,406.5,413,403.1,412,170242,69238323.7,407,502,343,2026-08-20T14:59:58.285915,412,363,406.7,15979.13
104,2026-08-20,2744,GRDBL,Green Development Bank Ltd.,1000,1019,960,979.5,21674,21215744.1,1014,1320,949,2026-08-20T14:59:58.641432,979.5,247,978.85,6028.82
105,2026-08-20,2746,NMFBS,National Laghubitta Bittiya Sanstha Limited,1120,1132,1105,1118,5949,6641378.2,1120,1370,1051.9,2026-08-20T14:59:58.116949,1118,64,1116.38,17008.84
106,2026-08-20,2748,RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,621,634.9,621,626.7,903,564499,628.3,763,578.7,2026-08-20T14:59:00.85851,626.7,28,625.13,6480.48
107,2026-08-20,2751,KKHC,Khanikhola Hydropower Co. Ltd.,287.7,295,274,278.8,255787,71811188.5,296.5,362,208,2026-08-20T14:59:56.236786,278.8,741,280.74,2596.82
108,2026-08-20,2754,DHPL,Dibyashwori Hydropower Ltd.,284,284,276.1,283,624,174348.7,281,345,254,2026-08-20T14:57:01.273155,283,18,279.4,747.12
109,2026-08-20,2757,AKPL,Arun Kabeli Power Ltd.,250,250,247,249.8,32954,8201148.7,249,317,227.5,2026-08-20T14:59:59.188915,249.8,156,248.86,9732.06
110,2026-08-20,2758,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,925,925,910,915,5033,4620394.2,926,1364,920,2026-08-20T14:59:50.619105,915,95,918.01,10942.98
111,2026-08-20,2759,SPDL,Synergy Power Development Ltd.,360.2,365,360.2,365,23274,8425449.1,366.9,474,345,2026-08-20T14:59:58.728893,365,80,362.01,4857.6
112,2026-08-20,2760,UMHL,United Modi Hydropower Ltd.,585,615,580,582,98661,57790096.4,598.8,706,495,2026-08-20T14:59:59.178016,582,219,585.74,7662.82
113,2026-08-20,2761,SMATA,Samata Gharelu Laghubitta Bittiya Sanstha Limited,710,712,700,710,3643,2565974.1,710,1055,704,2026-08-20T15:00:00.002186,710,80,704.35,4689.58
114,2026-08-20,2766,CHL,Chhyangdi Hydropower Ltd.,267,269,262.6,268,15090,3997125.8,262.5,332.5,223.4,2026-08-20T14:59:52.960236,268,95,264.88,2074.2
115,2026-08-20,2767,HPPL,Himalayan Power Partner Ltd.,378,384,374,379.3,103853,39408918.1,383,605,340.1,2026-08-20T14:59:59.714523,379.3,241,379.46,6061.69
116,2026-08-20,2768,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,1218.3,1240,1204.5,1237.9,520,636447,1218.3,1634,1089.9,2026-08-20T14:59:45.741625,1237.9,21,1223.93,4796.8
117,2026-08-20,2769,NHDL,Nepal Hydro Developers Ltd.,639,639,621,635.3,1457,921604.6,635,796,606.3,2026-08-20T14:59:36.607723,635.3,21,632.53,2688.17
118,2026-08-20,2770,SEF,Siddhartha Equity Fund,9.4,9.4,9.24,9.3,76895,712144.18,9.34,11.53,8.6,2026-08-20T13:47:39.892778,9.3,18,9.26,1395
119,2026-08-20,2771,SMB,Support Microfinance Bittiya Sanstha Ltd.,1730,1769.9,1703,1759,311,541131.9,1737,2334,1699,2026-08-20T14:59:34.141129,1759,15,1739.97,2358.39
120,2026-08-20,2774,USLB,Unnati Sahakarya Laghubitta Bittiya Sanstha Limited,1100,1100,1075,1094,1857,2039171,1075,2420,1075,2026-08-20T14:59:40.252066,1094,29,1098.09,2700.71
121,2026-08-20,2776,RADHI,Radhi Bidyut Company Ltd,707,720,698.4,718,83477,59022608.5,708,940,618.8,2026-08-20T14:59:54.299928,718,215,707.05,13203.87
122,2026-08-20,2781,WNLB,Wean Nepal Laghubitta Bittiya Sanstha Limited,1300,1301,1300,1301,109,141741,1325,2255,1242.1,2026-08-20T14:57:27.277747,1301,5,1300.37,1097.27
123,2026-08-20,2784,NADEP,Nadep Laghubittiya bittya Sanstha Ltd.,696.4,711,696,709,575,402978,704,883,696,2026-08-20T14:29:21.530876,709,15,700.83,3444.04
124,2026-08-20,2786,PMHPL,Panchakanya Mai Hydropower Ltd,304,305,297.8,303.8,9764,2935182.1,307,440.3,287,2026-08-20T14:57:31.774438,303.8,66,300.61,3341.8
125,2026-08-20,2787,KPCL,Kalika power Company Ltd,458,466,458,466,3577,1652783.3,461,658,450,2026-08-20T14:52:02.727013,466,36,462.05,4656.86
126,2026-08-20,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,350.6,355.5,350.5,355,136047,48082689.9,351.8,461.4,172.9,2026-08-20T14:59:59.139398,355,334,353.42,7100
127,2026-08-20,2789,JOSHI,Joshi Hydropower Development Company Ltd,270,270,260,267.7,41056,10880138.2,273,388.6,246,2026-08-20T14:59:58.049959,267.7,200,265,1640.49
128,2026-08-20,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,900,909,897.5,909,562,505370.5,900,1157,827.9,2026-08-20T14:59:19.844756,909,18,899.23,3337.33
129,2026-08-20,2792,UPPER,Upper Tamakoshi Hydropower Ltd,201,201,190,191,53394,10179588,191.5,242.6,166,2026-08-20T14:59:59.42744,191,293,190.65,40453.8
130,2026-08-20,2804,SLBSL,Samudayik Laghubitta Bittiya Sanstha Limited,930,933,888,918,1684,1511960.4,907,1612,892.2,2026-08-20T14:59:59.927322,918,44,897.83,1567.99
131,2026-08-20,2806,GHL,Ghalemdi Hydro Limited,234.9,240,230.6,234.9,70682,16496864.8,239,290,197.1,2026-08-20T14:59:59.329321,234.9,235,233.39,3875.85
132,2026-08-20,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1065,1112.19,1065,1105,929,1013299.4,1099.8,1334,930,2026-08-20T14:59:57.591353,1105,51,1090.74,8869.68
133,2026-08-20,2809,SHIVM,SHIVAM CEMENTS LTD,632,633,625,631,28823,18148107,627.4,730,524,2026-08-20T14:59:52.587836,631,205,629.63,35293.27
134,2026-08-20,2810,UPCL,UNIVERSAL POWER COMPANY LTD,340.1,345,340.1,343,33262,11369826.8,342.2,430.4,326.9,2026-08-20T14:59:17.908565,343,111,341.82,8523.97
135,2026-08-20,2811,MHNL,Mountain Hydro Nepal Limited,237,245,237,244.6,10655,2586676,242.4,324,223,2026-08-20T14:55:42.734174,244.6,55,242.76,3057.5
136,2026-08-20,2813,PPCL,Panchthar Power Compant Limited,333,335,330.6,335,7340,2450675.5,335,462,284.1,2026-08-20T14:59:42.899749,335,37,333.87,3224.38
137,2026-08-20,2815,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,1150,1165,1150,1165,24,27614,1170,1688,1115,2026-08-20T14:21:39.061428,1165,3,1150.58,1765.61
138,2026-08-20,2824,HURJA,Himalaya Urja Bikas Company Limited,233.3,238.5,233.3,237.9,18279,4305927.8,235.5,312.1,204.6,2026-08-20T14:59:53.32818,237.9,81,235.56,4710.42
139,2026-08-20,2826,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,1743,1743,1701,1710,391,666787.6,1742,2310,1700,2026-08-20T14:55:54.147918,1710,14,1705.33,2263.32
140,2026-08-20,2829,SMFBS,Swabhimaan Laghubitta Bittiya Sanstha Limited,1477,1486,1422,1422,384,559632.6,1443,1875,1415,2026-08-20T14:56:52.244155,1422,15,1457.37,2182
141,2026-08-20,2831,UNHPL,Union Hydropower Limited,372.9,373,365.1,372,16180,5999115.7,371,571,358,2026-08-20T14:59:59.121381,372,62,370.77,2790
142,2026-08-20,2832,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,860,870,836,860,1619,1365736.2,860,1311,815,2026-08-20T14:34:05.523137,860,25,843.56,4277.78
143,2026-08-20,2835,NBF2,NABIL BALANCED FUND-2,9.55,9.85,9.55,9.85,6320,62057.6,9.81,10.95,8.89,2026-08-20T13:10:09.051587,9.85,5,9.81,1103.2
144,2026-08-20,2841,RHPL,RASUWAGADHI HYDROPOWER COMPANY LIMITED,251,252.8,248.4,248.4,27841,6949900.1,251.7,350,244.4,2026-08-20T14:59:56.665068,248.4,98,249.62,16995.78
145,2026-08-20,2842,SJCL,SANJEN JALAVIDHYUT COMPANY LIMITED,263.1,266,262.2,264,6728,1770311.5,265,365,262,2026-08-20T14:54:08.270892,264,61,263.12,9636
146,2026-08-20,2859,SIGS2,Siddhartha Investment Growth Scheme - 2,10.53,10.53,10.5,10.51,14010,147514.1,10.53,11.7,8.9,2026-08-20T11:56:51.490096,10.51,5,10.52,1261.2
147,2026-08-20,2860,SAPDBL,Saptakoshi Development Bank Ltd,740,740,710,713.9,36671,26301921.1,743,1065.7,686,2026-08-20T14:59:59.358556,713.9,405,717.24,5956.34
148,2026-08-20,2863,NICBF,NIC Asia Balanced Fund,9.67,9.67,9.64,9.64,1615,15587.05,9.48,11.2,8.45,2026-08-20T14:03:50.800593,9.64,2,9.65,727.82
149,2026-08-20,2867,NMB50,NMB 50,9.76,10.02,9.76,10.02,34360,336195.2,9.81,11.62,9.75,2026-08-20T14:55:47.689887,10.02,6,9.78,1252.5
