Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-08-21,131,NABIL,Nabil Bank Limited,550,552,544.2,545,38251,20904592.3,548.5,568,471,2026-08-21T14:59:58.02854,545,416,546.51,147460.64
2,2026-08-21,132,NIMB,Nepal Investment Mega Bank Limited,187,188,186,187.5,68777,12858093.1,187.5,232.5,183.3,2026-08-21T14:59:45.097049,187.5,280,186.95,63991.12
3,2026-08-21,133,SCB,Standard Chartered Bank Limited,651,655,648,650,2936,1911725.5,650,712.6,594.9,2026-08-21T14:59:34.289452,650,49,651.13,65275.39
4,2026-08-21,134,HBL,Himalayan Bank Limited,192,192,188.5,191.4,59408,11299698.5,191.4,237,184,2026-08-21T14:59:57.71981,191.4,529,190.2,43221.3
5,2026-08-21,135,SBI,Nepal SBI Bank Limited,401,404,396.4,402.9,25805,10291306.3,404.9,441,363,2026-08-21T14:59:58.026298,402.9,44,398.81,45669.22
6,2026-08-21,137,EBL,Everest Bank Limited,736.5,737.8,734.8,737,22824,16805838.2,734.9,780.6,619,2026-08-21T14:59:20.953852,737,218,736.32,101126.54
7,2026-08-21,139,NICA,NIC Asia Bank Ltd.,312.9,315.1,312.9,314,53856,16890721.4,313.6,411,304.5,2026-08-21T14:59:47.814957,314,230,313.62,46841.16
8,2026-08-21,140,MBL,Machhapuchhre Bank Limited,252.9,252.9,248.4,250,29083,7270561.4,251,284,205,2026-08-21T14:59:50.629346,250,73,249.99,30215.53
9,2026-08-21,141,LSL,Laxmi Sunrise Bank Limited,220,221.5,218.2,220,50702,11167829.3,219.3,244,203,2026-08-21T14:57:32.935442,220,102,220.26,58918.56
10,2026-08-21,142,KBL,Kumari Bank Limited,215,217,214.3,215.4,112416,24202607.3,215.5,256,175.5,2026-08-21T14:59:52.781211,215.4,340,215.29,56490.51
11,2026-08-21,145,SBL,Siddhartha Bank Limited,412,415,411.1,414,115661,47773206.2,411.5,424.7,320.5,2026-08-21T14:59:33.185754,414,193,413.04,61249.14
12,2026-08-21,147,SHL,Soaltee Hotel Limited,505,511,500,500.2,19907,10037288.7,498,579,464,2026-08-21T14:57:46.457763,500.2,55,504.2,58781.13
13,2026-08-21,148,TRH,Taragaon Regency Hotel Limited,805,835,805,812.1,6074,4985319,815,992,681.1,2026-08-21T14:59:50.991136,812.1,40,820.76,15934.38
14,2026-08-21,149,OHL,Oriental Hotels Limited,642,650,640.1,643.9,485,311069.1,652,916,633.1,2026-08-21T14:58:11.616268,643.9,15,641.37,7626.96
15,2026-08-21,152,NHPC,National Hydro Power Company Limited,272,273.9,265,265.8,200387,53808051.8,272,340,178.6,2026-08-21T14:59:56.760746,265.8,431,268.52,6555.79
16,2026-08-21,153,BPCL,Butwal Power Company Limited,655,668,648,660,86126,56666385.9,655,868,612,2026-08-21T14:59:46.611875,660,256,657.94,22499.83
17,2026-08-21,154,CHCL,Chilime Hydropower Company Limited,483,494,480,484.4,23326,11373483.6,483.8,525,450.3,2026-08-21T14:59:34.380529,484.4,137,487.58,45945.29
18,2026-08-21,155,STC,Salt Trading Corporation,5190.6,5190.6,5165,5184,1348,6968186,5200,6335.9,4832,2026-08-21T14:59:36.262552,5184,23,5169.27,18205.44
19,2026-08-21,156,BBC,Bishal Bazar Company Limited,4022,4170,4022,4100,538,2207152.9,4130,5600,3825,2026-08-21T14:59:14.712935,4100,22,4102.51,164410
20,2026-08-21,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,590,590,585,587,5635,3303672.8,590,815,582.2,2026-08-21T14:57:17.750963,587,60,586.27,16099.55
21,2026-08-21,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,940,942,938,939.5,12260,11520854.9,939,1124,882,2026-08-21T14:59:38.257921,939.5,149,939.71,33984.2
22,2026-08-21,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,845,847,836,839.5,8277,6949243.4,849.9,941,793,2026-08-21T14:53:10.419063,839.5,43,839.58,17252.68
23,2026-08-21,171,SANIMA,Sanima Bank Limited,372.8,372.8,370,370.6,31631,11736503.2,371,390.6,295,2026-08-21T14:59:55.971751,370.6,136,371.04,50333.13
24,2026-08-21,172,NABBC,Narayani Development Bank Limited,805,809,786.9,786.9,16510,13216496.4,804.1,1835,662,2026-08-21T14:59:56.059149,786.9,69,800.51,4130.72
25,2026-08-21,176,NICL,Nepal Insurance Co. Ltd.,504.9,504.9,488,488,11362,5581664.3,491.1,620.2,475,2026-08-21T14:59:56.952103,488,79,491.25,12437.05
26,2026-08-21,177,RBCL,Rastriya Beema Company Limited,13660,14069.8,13660,14069.8,20,277298,13815,16261,13801,2026-08-21T14:46:47.576006,14069.8,2,13864.9,37515.22
27,2026-08-21,178,NLICL,National Life Insurance Co. Ltd.,563,570,560.09,562,14932,8423276.28,563,644,539,2026-08-21T14:55:46.668561,562,49,564.1,31987.07
28,2026-08-21,179,HEI,Himalayan Everest Insurance Limited,524.1,530,523.1,527,7521,3970991.9,529,610,458,2026-08-21T14:59:23.546281,527,26,527.98,13175.83
29,2026-08-21,180,UAIL,United Ajod Insurance Limited,429,433,422.1,425,11986,5097807.6,429,543,421,2026-08-21T14:59:50.959805,425,251,425.31,11262.07
30,2026-08-21,182,SPIL,Siddhartha Premier Insurance Limited,685,685,678,678,2652,1801036.1,685,844.1,625,2026-08-21T14:59:58.747364,678,29,679.12,19028.41
31,2026-08-21,183,NIL,Neco Insurance Limited,599,600,592.5,592.5,9802,5849118.5,598.3,725,562,2026-08-21T14:59:36.628562,592.5,95,596.72,16425.75
32,2026-08-21,184,PRIN,Prabhu Insurance Ltd.,665,665,648,650,4800,3123996,652,796,630,2026-08-21T14:59:12.067162,650,47,650.83,12018.1
33,2026-08-21,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,583,589.9,581.1,584,11314,6605428.5,583,712,570,2026-08-21T14:59:24.947399,584,26,583.82,15316.21
34,2026-08-21,186,IGI,IGI Prudential insurance Limited,422.4,424,419,420,8518,3579115.2,422.5,543.9,392,2026-08-21T14:59:05.446178,420,37,420.18,12723.21
35,2026-08-21,187,NLIC,Nepal Life Insurance Co. Ltd.,717,718,710.1,717,22723,16261806.9,717,872,702,2026-08-21T14:59:57.114676,717,227,715.65,67973.05
36,2026-08-21,188,LICN,Life Insurance Corporation (Nepal) Limited,763,770,762,770,9536,7289647.9,769,969,763,2026-08-21T14:59:59.580982,770,67,764.43,42350
37,2026-08-21,192,SICL,Shikhar Insurance Co. Ltd.,606,610,606,607.1,3399,2067730.9,606.1,757,588.8,2026-08-21T14:58:35.22162,607.1,32,608.33,18829.62
38,2026-08-21,194,NFS,Nepal Finance Ltd.,561,561,550.1,550.1,6985,3876113.2,555,725,550,2026-08-21T14:59:49.537946,550.1,78,554.91,4615.03
39,2026-08-21,195,BNL,Bottlers Nepal (Balaju) Limited,14500,14900,14500,14900,20,294000,14900,16921,13872.8,2026-08-21T14:49:21.979407,14900,2,14700,29038.42
