Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-08-24,131,NABIL,Nabil Bank Limited,545,546,540,541.5,34780,18880824.9,545,568,471,2026-08-24T14:59:47.698424,541.5,412,542.86,146513.65
2,2026-08-24,132,NIMB,Nepal Investment Mega Bank Limited,188,188,185.1,186,117401,21850894,187.5,232.5,183.3,2026-08-24T14:59:18.509737,186,370,186.12,63479.19
3,2026-08-24,133,SCB,Standard Chartered Bank Limited,652,655,648.1,648.5,3942,2562401.2,650,712.6,594.9,2026-08-24T14:57:24.264944,648.5,66,650.02,65124.76
4,2026-08-24,134,HBL,Himalayan Bank Limited,192,192,188.5,189.8,36563,6924478,191.4,237,184,2026-08-24T14:59:59.273202,189.8,554,189.38,42860
5,2026-08-24,135,SBI,Nepal SBI Bank Limited,395.1,405,392.1,405,11934,4769353.4,402.9,441,363,2026-08-24T14:59:55.972381,405,57,399.64,45907.25
6,2026-08-24,137,EBL,Everest Bank Limited,737,738,726,726.1,42165,30840253.3,737,780.6,619,2026-08-24T14:59:45.437702,726.1,469,731.41,99630.91
7,2026-08-24,139,NICA,NIC Asia Bank Ltd.,314,315,310.1,311,50912,15881671.5,314,411,304.5,2026-08-24T14:59:54.766772,311,261,311.94,46393.63
8,2026-08-24,140,MBL,Machhapuchhre Bank Limited,247,251.8,246.3,249.9,28944,7213795.4,250,284,205,2026-08-24T14:59:27.271248,249.9,84,249.23,30203.44
9,2026-08-24,141,LSL,Laxmi Sunrise Bank Limited,220,220,215.3,218,59957,13009345.1,220,244,203,2026-08-24T14:59:09.729388,218,148,216.97,58382.94
10,2026-08-24,142,KBL,Kumari Bank Limited,216,217,212,213.9,123980,26481854,215.4,256,175.5,2026-08-24T14:59:50.799325,213.9,349,213.59,56097.12
11,2026-08-24,145,SBL,Siddhartha Bank Limited,414,414,409.7,412.8,76890,31576141.5,414,424.7,320.5,2026-08-24T14:59:58.507243,412.8,161,410.66,61071.61
