Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-04-20,131,NABIL,Nabil Bank Limited,533,534.9,527.1,528,39912,21109795.6,530,562,471,2026-04-20T14:59:40.551153,528,494,528.9,142860.95
2,2026-04-20,132,NIMB,Nepal Investment Mega Bank Limited,199.5,216,199.5,206.3,57763,11955824.5,210,247,184.2,2026-04-20T14:59:57.819354,206.3,335,206.98,70407.29
3,2026-04-20,133,SCB,Standard Chartered Bank Limited,665.1,665.1,651,654,10777,7046169,658.9,712.6,594.9,2026-04-20T14:58:34.078924,654,101,653.81,65677.09
4,2026-04-20,134,HBL,Himalayan Bank Limited,213,213,209,211.2,50010,10524395.2,213,261,184,2026-04-20T14:59:58.172439,211.2,1397,210.44,47692.47
5,2026-04-20,135,SBI,Nepal SBI Bank Limited,405,406,403.2,405.8,13177,5327287,407.6,452,363,2026-04-20T14:59:57.781265,405.8,58,404.28,45997.93
6,2026-04-20,140,MBL,Machhapuchhre Bank Limited,240,257,240,251.1,39578,9933292.6,252,284,205,2026-04-20T14:59:39.258166,251.1,126,250.98,30348.48
7,2026-04-20,141,LSL,Laxmi Sunrise Bank Limited,208,220,208,215.3,44776,9643390.3,217.2,252,201,2026-04-20T14:59:45.370906,215.3,160,215.36,57659.85
8,2026-04-20,142,KBL,Kumari Bank Limited,218,233,218,224.1,280991,63115164.6,228.9,256,175.5,2026-04-20T14:59:55.690109,224.1,845,224.61,58772.16
9,2026-04-20,145,SBL,Siddhartha Bank Limited,376,401.7,376,391,76545,29938476.9,395,424,261,2026-04-20T14:59:34.968447,391,146,391.12,57846.41
10,2026-04-20,147,SHL,Soaltee Hotel Limited,507,511,503.6,509.5,51947,26255512.3,515,619,464,2026-04-20T14:59:13.491265,509.5,141,505.42,59874.02
11,2026-04-20,149,OHL,Oriental Hotels Limited,709,718.9,701.2,713,3792,2676530,729.8,1049.5,633.1,2026-04-20T14:59:45.007725,713,54,705.83,8445.45
12,2026-04-20,154,CHCL,Chilime Hydropower Company Limited,497.1,497.1,485,487,18028,8785115.2,492,599.6,456,2026-04-20T14:58:11.644341,487,215,487.3,46191.9
13,2026-04-20,155,STC,Salt Trading Corporation,5710,5799,5710,5777,111,637386.3,5824,6335.9,4832,2026-04-20T14:59:21.615213,5777,6,5742.21,18527.83
14,2026-04-20,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,691,691,676.2,684,1708,1166069.4,691.8,854.4,650,2026-04-20T14:56:44.814953,684,32,682.71,18759.96
15,2026-04-20,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,834,850,831,835,3254,2717318.7,841,1010,760.2,2026-04-20T14:59:08.923926,835,51,835.07,17160.2
16,2026-04-20,172,NABBC,Narayani Development Bank Limited,1200,1200,1156.1,1197,5827,6871543.9,1176,1854,662,2026-04-20T14:59:57.95405,1197,88,1179.25,6283.47
17,2026-04-20,182,SPIL,Siddhartha Premier Insurance Limited,715,730,710.1,710.1,1924,1375417.1,716,894.5,625,2026-04-20T14:57:53.75803,710.1,35,714.87,19929.31
18,2026-04-20,183,NIL,Neco Insurance Limited,644.9,644.9,621,621.6,1446,903597.7,628,783.9,562,2026-04-20T14:58:51.175326,621.6,38,624.89,17232.48
19,2026-04-20,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,605,609,601,609,890,537006,609,765.9,570.1,2026-04-20T14:58:05.618047,609,16,603.37,15971.87
20,2026-04-20,188,LICN,Life Insurance Corporation (Nepal) Limited,823.5,834,810,820,4566,3745623.7,824.1,998,773,2026-04-20T14:59:46.959077,820,54,820.32,45100
