Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-04-28,131,NABIL,Nabil Bank Limited,519.2,532,519.2,525,66167,34834152.6,519.2,562,471,2026-04-28T14:59:54.886391,525,646,526.45,142049.24
2,2026-04-28,132,NIMB,Nepal Investment Mega Bank Limited,204.8,205.9,200.1,201.8,99881,20098530.8,204.8,247,184.2,2026-04-28T14:59:51.587351,201.8,417,201.22,68871.5
3,2026-04-28,133,SCB,Standard Chartered Bank Limited,647.5,649.5,642,643,5780,3726725.3,647.5,712.6,594.9,2026-04-28T14:57:06.493111,643,106,644.76,64572.43
4,2026-04-28,134,HBL,Himalayan Bank Limited,207.1,210,203,206.8,135988,27922940.4,207.1,261,184,2026-04-28T14:59:57.813946,206.8,1939,205.33,46698.88
5,2026-04-28,135,SBI,Nepal SBI Bank Limited,409,414,402,402,11244,4542276.7,409,452,363,2026-04-28T14:59:53.290759,402,60,403.97,45567.2
6,2026-04-28,137,EBL,Everest Bank Limited,698,702,697,698.1,14240,9954215.6,698,780.6,610,2026-04-28T14:59:14.290277,698.1,164,699.03,95788.93
7,2026-04-28,139,NICA,NIC Asia Bank Ltd.,370,370,355,359,125197,45345682.3,375,428.4,304.5,2026-04-28T14:59:54.839591,359,482,362.19,53554.07
8,2026-04-28,140,MBL,Machhapuchhre Bank Limited,250,256,245.9,247,165964,41324646.7,250,284,205,2026-04-28T14:59:53.643948,247,321,248.99,29852.94
9,2026-04-28,141,LSL,Laxmi Sunrise Bank Limited,219.4,220,216.4,218,108982,23869173.7,219.4,252,201,2026-04-28T14:59:56.520883,218,265,219.01,58382.94
10,2026-04-28,142,KBL,Kumari Bank Limited,230,230,217.3,221,998725,221291051.9,224,256,175.5,2026-04-28T14:59:59.680401,221,1883,221.57,57959.15
11,2026-04-28,145,SBL,Siddhartha Bank Limited,387.3,395,388,389,46148,17994677.9,387.3,424,261,2026-04-28T14:59:36.924665,389,198,389.93,57550.52
12,2026-04-28,147,SHL,Soaltee Hotel Limited,504.8,506,488.9,501.9,12445,6244986.5,504.8,619,464,2026-04-28T14:59:52.099259,501.9,85,501.8,58980.91
13,2026-04-28,148,TRH,Taragaon Regency Hotel Limited,748,770,745.1,745.1,1835,1372442.9,748,1086.3,681.1,2026-04-28T14:59:36.760543,745.1,23,747.92,14619.76
14,2026-04-28,149,OHL,Oriental Hotels Limited,698.5,705,685,692,3374,2343554,698.5,1049.5,633.1,2026-04-28T14:59:28.043678,692,52,694.59,8196.71
15,2026-04-28,152,NHPC,National Hydro Power Company Limited,310,310,296,297,698140,210137593.4,306.5,340,178.6,2026-04-28T14:59:59.942017,297,1774,300.99,7325.32
16,2026-04-28,153,BPCL,Butwal Power Company Limited,712.9,712.9,670.1,675,16498,11137351.2,679,1065,431.2,2026-04-28T14:59:25.529279,675,155,675.07,23011.19
17,2026-04-28,154,CHCL,Chilime Hydropower Company Limited,480,484,478,480,27724,13304323.7,480,599.6,456,2026-04-28T14:59:30.326505,480,183,479.88,45527.95
18,2026-04-28,155,STC,Salt Trading Corporation,5958,6001,5853,5937,5329,31890341.5,5958,6335.9,4832,2026-04-28T14:57:34.440943,5937,132,5984.3,19040.97
19,2026-04-28,156,BBC,Bishal Bazar Company Limited,4799,5242,4757.1,4780,511,2475348.7,4799,6537,4480,2026-04-28T14:55:15.480256,4780,41,4844.12,191678
20,2026-04-28,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,678,680,675.2,678,3647,2472378.9,678,854.4,650,2026-04-28T14:59:52.476096,678,46,677.92,18595.4
21,2026-04-28,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,910,918,900.1,910,17360,15814130.8,910,1144.8,822,2026-04-28T14:59:05.215185,910,204,910.95,32917.11
22,2026-04-28,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,830,834.9,828.1,830,4139,3437352.5,830,1010,760.2,2026-04-28T14:59:56.208769,830,53,830.47,17057.45
23,2026-04-28,171,SANIMA,Sanima Bank Limited,351.8,355,348.1,349,50824,17864418,351.8,391,295,2026-04-28T14:59:29.80656,349,245,351.49,47399.52
24,2026-04-28,172,NABBC,Narayani Development Bank Limited,1174,1260,1174,1209,11060,13409305.1,1211,1835,662,2026-04-28T14:59:59.003758,1209,164,1212.41,6346.47
25,2026-04-28,176,NICL,Nepal Insurance Co. Ltd.,485.5,489,480.2,481,8912,4312077.6,485.5,836,477.2,2026-04-28T14:59:38.448466,481,96,483.85,12258.65
26,2026-04-28,177,RBCL,Rastriya Beema Company Limited,15400,15488.4,15200,15250,335,5152370.5,15400,16900,14350,2026-04-28T14:59:58.084033,15250,14,15380.21,40662.07
27,2026-04-28,178,NLICL,National Life Insurance Co. Ltd.,584,599,579.1,590,13887,8118053.1,584,691,539,2026-04-28T14:59:17.697028,590,83,584.57,33580.73
28,2026-04-28,179,HEI,Himalayan Everest Insurance Limited,515,516,502,516,3388,1735510.4,515,654,458,2026-04-28T14:59:53.315986,516,25,512.25,12900.81
29,2026-04-28,180,UAIL,United Ajod Insurance Limited,445,450.5,442,446,3487,1551575.6,445,644.4,422.1,2026-04-28T14:59:56.889303,446,78,444.96,11332.86
30,2026-04-28,182,SPIL,Siddhartha Premier Insurance Limited,709,720,707.1,720,1406,999369.5,709,894.5,625,2026-04-28T14:59:55.960341,720,28,710.78,20207.16
31,2026-04-28,183,NIL,Neco Insurance Limited,613,616,606,610,4513,2746781.1,613,783.9,562,2026-04-28T14:58:15.521105,610,55,608.63,16910.9
