Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-09-02,131,NABIL,Nabil Bank Limited,538.2,538.2,523.3,523.75,34983,18405010.2,527.66,623,474.1,2025-09-02T14:59:54.023056,523.5,371,526.11,141711.03
2,2025-09-02,132,NIMB,Nepal Investment Mega Bank Limited,213.9,214.2,208,208.78,88196,18494730,209.77,264.9,201,2025-09-02T14:59:51.236856,208.8,277,209.7,71253.68
3,2025-09-02,133,SCB,Standard Chartered Bank Limited,670,679.3,657,661.75,119242,79527616.7,659.97,779.2,597.1,2025-09-02T14:58:38.923082,661,427,666.94,66455.37
4,2025-09-02,134,HBL,Himalayan Bank Limited,202,206,198,202.43,480490,97360470.2,206.09,286,198,2025-09-02T14:59:59.558287,202.8,32335,202.62,45712.06
5,2025-09-02,135,SBI,Nepal SBI Bank Limited,402.1,402.1,395.6,396.48,32178,12795772.1,394.26,549,372.2,2025-09-02T14:59:16.778117,397.8,153,397.65,43212.98
6,2025-09-02,137,EBL,Everest Bank Limited,780.6,780.6,760,761.41,79636,60946260.9,765.33,780.6,567,2025-09-02T14:59:55.568287,760.2,458,765.31,98562.2
7,2025-09-02,139,NICA,NIC Asia Bank Ltd.,357,357,345,345.15,45243,15760942.6,350.02,512,333,2025-09-02T14:59:12.33013,345.2,293,348.36,51487.98
8,2025-09-02,140,MBL,Machhapuchhre Bank Limited,255.7,255.7,249.8,251.01,142772,35875101,250.73,290,208.6,2025-09-02T14:59:54.401172,251,185,251.27,29170.77
9,2025-09-02,141,LSL,Laxmi Sunrise Bank Limited,238.8,238.8,231,232.28,122501,28655039.9,234.12,274.9,201,2025-09-02T14:59:42.672125,232,242,233.91,56552.08
10,2025-09-02,142,KBL,Kumari Bank Limited,202,203.8,196.7,197.79,338195,67392005.2,201.52,253.5,192.1,2025-09-02T14:59:54.025994,199,848,199.26,51872.13
11,2025-09-02,145,SBL,Siddhartha Bank Limited,396.5,398.8,385.4,389.22,171936,67259564.5,388.77,408,261,2025-09-02T14:59:57.720687,391.9,499,391.18,54841.02
12,2025-09-02,147,SHL,Soaltee Hotel Limited,556.3,565,551.8,563.3,40466,22686290.7,561.44,619,455,2025-09-02T14:59:48.169664,560.1,149,560.62,57561.53
13,2025-09-02,148,TRH,Taragaon Regency Hotel Limited,940,940,925,927.93,11633,10848165,941.64,1446.1,898,2025-09-02T14:58:16.830226,927,69,932.53,18207.1
14,2025-09-02,149,OHL,Oriental Hotels Limited,860,860,844,844.05,2847,2408111.3,849.01,1160,838.9,2025-09-02T14:59:50.255665,845,56,845.84,9997.73
15,2025-09-02,152,NHPC,National Hydro Power Company Limited,209,209,203.2,203.54,34770,7098530.9,204.91,265,195.2,2025-09-02T14:59:56.86942,204.1,170,204.15,5020.19
16,2025-09-02,153,BPCL,Butwal Power Company Limited,822,829,806,808.1,73161,59471186.4,819.61,1065,375.1,2025-09-02T14:59:56.766633,806,294,812.88,27548.65
17,2025-09-02,154,CHCL,Chilime Hydropower Company Limited,518.3,518.3,502,504.71,29145,14720776,508.22,610,469.7,2025-09-02T14:59:44.39772,504.4,217,505.08,44325.64
18,2025-09-02,155,STC,Salt Trading Corporation,5300,5389,5281.3,5356.45,2097,11161077.5,5299.99,6400,4905.1,2025-09-02T14:58:48.034652,5365,72,5322.4,17179.05
19,2025-09-02,156,BBC,Bishal Bazar Company Limited,5418.9,5418.9,5131,5199.73,7018,36556112.2,5317.85,7247,4010,2025-09-02T14:59:08.111365,5200,140,5208.9,208509.17
20,2025-09-02,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,771.2,775,770,770.65,19954,15381719.5,773.25,854.4,650,2025-09-02T14:59:28.504255,771.3,108,770.85,20129.99
