Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-07-01,131,NABIL,Nabil Bank Limited,520,526,515.09,525,44906,23570212.85,521.9,563,471,2026-07-01T14:59:53.758384,525,384,524.87,142049.24
2,2026-07-01,132,NIMB,Nepal Investment Mega Bank Limited,199.5,199.5,190,193,62331,11971177.2,190,247,184,2026-07-01T14:58:07.753675,193,290,192.05,65868.19
3,2026-07-01,133,SCB,Standard Chartered Bank Limited,650,650,640,641,21494,13763717.3,641,712.6,594.9,2026-07-01T14:58:30.320549,641,78,640.35,64371.58
4,2026-07-01,134,HBL,Himalayan Bank Limited,190,196.2,190,194,30343,5888932.2,191.1,261,184,2026-07-01T14:59:54.0398,194,553,194.07,43808.43
5,2026-07-01,135,SBI,Nepal SBI Bank Limited,387,390,386,387,18166,7029285.1,385.1,452,363,2026-07-01T14:59:24.272866,387,49,386.94,43866.93
6,2026-07-01,137,EBL,Everest Bank Limited,699.9,700,690,694,25799,17885500.5,694,780.6,619,2026-07-01T14:59:58.558946,694,220,693.26,95226.35
7,2026-07-01,139,NICA,NIC Asia Bank Ltd.,323.2,336,323.2,333.9,43504,14426842.3,327.1,428.4,304.5,2026-07-01T14:59:43.687528,333.9,190,331.62,49809.76
8,2026-07-01,140,MBL,Machhapuchhre Bank Limited,243.9,244,240.2,243,54300,13171137.2,240,284,205,2026-07-01T14:59:57.093213,243,132,242.56,29369.49
9,2026-07-01,141,LSL,Laxmi Sunrise Bank Limited,215.5,219,212.5,219,1345112,288427133.1,213.6,252,203,2026-07-01T14:59:24.260482,219,208,214.42,58650.75
10,2026-07-01,142,KBL,Kumari Bank Limited,205.9,213,205,210.1,140421,29343195,204.2,256,175.5,2026-07-01T14:59:46.868703,210.1,479,208.96,55100.53
11,2026-07-01,145,SBL,Siddhartha Bank Limited,390,391,388,389.9,69857,27234612.2,387.1,424,317.2,2026-07-01T14:59:49.528983,389.9,143,389.86,57683.67
12,2026-07-01,147,SHL,Soaltee Hotel Limited,489.9,500,489.1,492,13270,6523505.6,487,619,464,2026-07-01T14:59:01.055243,492,48,491.59,57817.5
13,2026-07-01,148,TRH,Taragaon Regency Hotel Limited,770,772,766.5,770,1595,1227242,765,1086.3,681.1,2026-07-01T14:55:33.774718,770,8,769.43,15108.33
14,2026-07-01,149,OHL,Oriental Hotels Limited,685,685,669,682,2830,1901600,672,948,633.1,2026-07-01T14:58:45.486547,682,31,671.94,8078.26
15,2026-07-01,152,NHPC,National Hydro Power Company Limited,255,268.8,255,265.9,224002,59166661.1,255,340,178.6,2026-07-01T14:59:57.079123,265.9,720,264.13,6558.26
16,2026-07-01,153,BPCL,Butwal Power Company Limited,637,650.8,637,642.6,35359,22780987.7,636,1065,617.5,2026-07-01T14:59:58.134502,642.6,158,644.27,21906.65
17,2026-07-01,154,CHCL,Chilime Hydropower Company Limited,477,482.9,476,481,14543,6970295.1,472.5,584,450.3,2026-07-01T14:59:47.446712,481,153,479.28,45622.8
18,2026-07-01,155,STC,Salt Trading Corporation,5150,5235,5051,5235,2596,13189056,5199,6335.9,4832,2026-07-01T14:59:56.866354,5235,23,5080.53,18384.55
19,2026-07-01,156,BBC,Bishal Bazar Company Limited,4234.9,4280,4126.1,4279,375,1581014,4162,6120,4100,2026-07-01T14:58:18.0363,4279,30,4216.03,171587.9
20,2026-07-01,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,626.9,626.9,620.1,625,2566,1600998.4,617,854.4,617,2026-07-01T14:59:37.281983,625,39,623.92,17141.77
21,2026-07-01,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,906,911,905,910,13798,12553447,906.5,1144.8,882,2026-07-01T14:59:53.484693,910,166,909.8,32917.11
22,2026-07-01,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,820,840,820,830,41539,34300534.5,817,1010,793,2026-07-01T14:59:53.928298,830,95,825.74,17057.45
23,2026-07-01,171,SANIMA,Sanima Bank Limited,354,354.9,350,351.9,98218,34647326.3,349,391,295,2026-07-01T14:59:41.356321,351.9,179,352.75,47793.39
24,2026-07-01,172,NABBC,Narayani Development Bank Limited,789,789,772,772,3342,2602119,770,1835,662,2026-07-01T14:59:48.520269,772,34,778.61,4052.5
25,2026-07-01,176,NICL,Nepal Insurance Co. Ltd.,522.9,529.1,516,526,24242,12677887.5,513.7,699.9,475,2026-07-01T14:59:15.68736,526,69,522.97,13405.51
26,2026-07-01,177,RBCL,Rastriya Beema Company Limited,14300,14497.5,14250,14490,110,1587665,14200,16900,14015,2026-07-01T14:59:54.433168,14490,6,14433.31,38635.63
27,2026-07-01,178,NLICL,National Life Insurance Co. Ltd.,565,588,565,583,3833,2204345.8,574,691,539,2026-07-01T14:59:11.187114,583,40,575.09,33182.31
28,2026-07-01,179,HEI,Himalayan Everest Insurance Limited,551,567.5,538,541.2,1744,949755.3,535,654,458,2026-07-01T14:59:47.197632,541.2,24,544.58,13530.85
29,2026-07-01,180,UAIL,United Ajod Insurance Limited,451,465,451,465,12842,5858039.4,448.1,627,422.1,2026-07-01T14:59:58.562952,465,114,456.16,11815.65
30,2026-07-01,182,SPIL,Siddhartha Premier Insurance Limited,699,700,683.1,700,2284,1594071.4,685,894.5,625,2026-07-01T14:59:57.502889,700,22,697.92,19645.85
31,2026-07-01,183,NIL,Neco Insurance Limited,614.3,626,614.2,624.9,2153,1340287.1,609,783.9,562,2026-07-01T14:59:09.469147,624.9,36,622.52,17323.97
32,2026-07-01,184,PRIN,Prabhu Insurance Ltd.,690,696,681,691,5819,3990650.5,679.7,960.3,630,2026-07-01T14:59:59.702686,691,45,685.79,12776.17
33,2026-07-01,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,613.5,613.5,594,604,2679,1611872.1,597,765.9,570.1,2026-07-01T14:59:57.081605,604,22,601.66,15840.73
34,2026-07-01,186,IGI,IGI Prudential insurance Limited,441,441,433,438,4239,1846952.4,431.9,600,392,2026-07-01T14:57:29.349628,438,22,435.7,13268.49
