Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-07-28,131,NABIL,Nabil Bank Limited,560,560,554,558,61497,34237335.1,560,568,471,2026-07-28T14:59:43.959831,558,518,556.73,150978.05
2,2026-07-28,132,NIMB,Nepal Investment Mega Bank Limited,203,206,201,202.8,98021,19857278.6,203,247,184,2026-07-28T14:59:59.229961,202.8,386,202.58,69212.79
3,2026-07-28,133,SCB,Standard Chartered Bank Limited,656,660,650,655,5553,3638400.3,654,712.6,594.9,2026-07-28T14:59:53.754121,655,78,655.21,65777.51
4,2026-07-28,134,HBL,Himalayan Bank Limited,201.9,205,199,200.8,45079,9078956.5,201.9,250.9,184,2026-07-28T14:59:49.930285,200.8,605,201.4,45343.98
5,2026-07-28,135,SBI,Nepal SBI Bank Limited,435,435,408.1,408.1,10946,4496428.5,415,451.4,363,2026-07-28T14:59:56.893467,408.1,70,410.78,46258.64
6,2026-07-28,137,EBL,Everest Bank Limited,726,728,717.5,725,23527,17018016.8,726,780.6,619,2026-07-28T14:59:33.884237,725,156,723.33,99479.98
7,2026-07-28,139,NICA,NIC Asia Bank Ltd.,340,342.5,332,340,89521,30132749.1,340,411,304.5,2026-07-28T14:59:57.258278,340,225,336.59,50719.73
8,2026-07-28,140,MBL,Machhapuchhre Bank Limited,273.5,273.5,256.1,261,129578,33566583.8,260.5,284,205,2026-07-28T14:59:53.447838,261,259,259.04,31545.01
9,2026-07-28,141,LSL,Laxmi Sunrise Bank Limited,228.9,230,226.7,227.5,147788,33762888.4,229.7,252,203,2026-07-28T14:59:31.713793,227.5,202,228.45,60927.15
10,2026-07-28,142,KBL,Kumari Bank Limited,223.2,227.4,220.1,223,413903,92677201.1,223.2,256,175.5,2026-07-28T14:59:59.189652,223,852,223.91,58483.67
