Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-12-16,131,NABIL,Nabil Bank Limited,494,500,494,499,30522,15190235.7,494,562,471,2025-12-16T14:59:49.31684,499,301,497.68,135014.42
2,2025-12-16,132,NIMB,Nepal Investment Mega Bank Limited,194,194,191.7,193,50559,9737850,192.9,247,188.8,2025-12-16T14:59:51.748046,193,217,192.6,65868.19
3,2025-12-16,133,SCB,Standard Chartered Bank Limited,622.1,630,622.1,625,18432,11519374.9,625.1,701,594.9,2025-12-16T14:57:46.240052,625,118,624.96,62764.8
4,2025-12-16,134,HBL,Himalayan Bank Limited,186,189.9,186,188.7,54014,10174489.6,187.5,261,184,2025-12-16T14:59:57.789189,188.7,1762,188.36,42611.6
5,2025-12-16,135,SBI,Nepal SBI Bank Limited,407,410,403.2,410,51238,20818357.2,406,460,363,2025-12-16T14:59:59.749223,410,171,406.3,44686.55
6,2025-12-16,137,EBL,Everest Bank Limited,649,652.9,645.1,650.6,16393,10670736.8,646.2,780.6,570,2025-12-16T14:59:03.730431,650.6,110,650.93,89271.27
7,2025-12-16,139,NICA,NIC Asia Bank Ltd.,331.9,331.9,323.5,326,40675,13255172.1,328,428.4,304.5,2025-12-16T14:59:57.604549,326,226,325.88,48631.27
8,2025-12-16,140,MBL,Machhapuchhre Bank Limited,218.8,219.8,215.1,215.1,31703,6886508.4,218,272.1,205,2025-12-16T14:59:55.45439,215.1,119,217.21,25997.44
9,2025-12-16,141,LSL,Laxmi Sunrise Bank Limited,214,214,209,212.7,110704,23324170.5,213.64,252,201,2025-12-16T14:59:52.242613,212.7,409,210.68,56963.53
10,2025-12-16,142,KBL,Kumari Bank Limited,182.1,183.3,180.5,183,103122,18796217.2,181.4,233.5,175.5,2025-12-16T14:59:57.977513,183,351,182.27,47993.33
11,2025-12-16,145,SBL,Siddhartha Bank Limited,356,356,349,352,19823,6939188.7,350.9,408,261,2025-12-16T14:59:56.549611,352,91,350.05,52076.57
12,2025-12-16,147,SHL,Soaltee Hotel Limited,487,495,483,495,13058,6386912.4,486,619,455,2025-12-16T14:59:53.991261,495,64,489.11,58169.53
13,2025-12-16,148,TRH,Taragaon Regency Hotel Limited,706,710,698.1,709,2327,1647248.5,705,1259,681.1,2025-12-16T14:59:54.219188,709,26,707.88,13911.43
14,2025-12-16,149,OHL,Oriental Hotels Limited,705,705,690.5,693.5,5778,4019784,696.7,1100,633.1,2025-12-16T14:57:14.553587,693.5,41,695.7,8214.47
15,2025-12-16,152,NHPC,National Hydro Power Company Limited,185.3,189.6,185.3,189.5,42034,7898018.2,186.8,244.5,178.6,2025-12-16T14:59:59.2915,189.5,141,187.89,4673.9
16,2025-12-16,153,BPCL,Butwal Power Company Limited,705,719,705,713,50531,35992158.9,703.1,1065,375.1,2025-12-16T14:59:59.269056,713,171,712.27,24306.63
17,2025-12-16,154,CHCL,Chilime Hydropower Company Limited,493,495,490,495,13540,6668480.3,490,599.6,456,2025-12-16T14:59:51.531523,495,135,492.5,43472.87
18,2025-12-16,155,STC,Salt Trading Corporation,5390,5400,5330,5400,715,3852771,5323,5844,4832,2025-12-16T14:55:58.455762,5400,28,5388.49,17318.72
19,2025-12-16,156,BBC,Bishal Bazar Company Limited,4792.1,4871.9,4792.1,4863,177,856868,4869.9,6661.6,4480,2025-12-16T14:59:56.540198,4863,15,4841.06,195006.3
20,2025-12-16,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,749,765,749,765,6604,5014213.3,749.3,854.4,650,2025-12-16T14:59:59.623706,765,57,759.26,19982.41
21,2025-12-16,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,1027.1,1040,1015,1025,70909,72831880.9,1007,1144.8,821.5,2025-12-16T14:59:57.193268,1025,606,1027.11,32957.3
22,2025-12-16,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,882,882,871,877.1,8687,7619385.5,874.4,1010,759,2025-12-16T14:59:08.426712,877.1,74,877.1,16386.74
