Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-11-18,131,NABIL,Nabil Bank Limited,508,510,505.6,507.1,24383,12391665.5,508,569.1,471,2025-11-18T14:59:53.624635,507.1,274,508.2,137206.04
2,2025-11-18,132,NIMB,Nepal Investment Mega Bank Limited,190.1,193.6,190,191,94623,18109333,190.6,247,189.2,2025-11-18T14:59:43.130031,191,312,191.38,65185.62
3,2025-11-18,133,SCB,Standard Chartered Bank Limited,633,639.5,633,636.2,10579,6738699,636,779.2,594.9,2025-11-18T14:56:22.585892,636.2,98,636.98,63889.55
4,2025-11-18,134,HBL,Himalayan Bank Limited,185,189.5,185,187.2,42111,7902597.7,186.9,264.7,184,2025-11-18T14:59:59.931129,187.2,1172,187.66,42272.87
5,2025-11-18,135,SBI,Nepal SBI Bank Limited,385.1,395,385.1,394.5,25420,9997983.3,392.7,488,363,2025-11-18T14:59:59.42663,394.5,80,393.31,42997.18
6,2025-11-18,137,EBL,Everest Bank Limited,636.1,646,636,640,25395,16251685.6,635,780.6,570,2025-11-18T14:55:23.614179,640,153,639.95,87816.81
7,2025-11-18,139,NICA,NIC Asia Bank Ltd.,306.3,309.6,306.3,309,34492,10632873,307.5,444,306.3,2025-11-18T14:59:50.26893,309,229,308.27,46095.28
8,2025-11-18,140,MBL,Machhapuchhre Bank Limited,209,211.6,208.6,209,12200,2559970.3,209.3,274,205,2025-11-18T14:59:26.486993,209,72,209.83,25260.18
9,2025-11-18,141,LSL,Laxmi Sunrise Bank Limited,227,228.8,225,228.4,182877,41640011.5,225.6,267.9,201,2025-11-18T14:59:57.206968,228.4,338,227.69,55607.43
10,2025-11-18,142,KBL,Kumari Bank Limited,179.9,182,179,179.5,86784,15622198.3,179,235,175.5,2025-11-18T14:59:33.190904,179.5,328,180.01,47075.42
11,2025-11-18,145,SBL,Siddhartha Bank Limited,327,329.7,321.7,324,66042,21469259.8,320.6,408,261,2025-11-18T14:56:08.142573,324,94,325.08,47934.11
12,2025-11-18,147,SHL,Soaltee Hotel Limited,540,550.9,540,545,28435,15535525.9,543,619,455,2025-11-18T14:58:42.92714,545,108,546.35,55691.52
13,2025-11-18,148,TRH,Taragaon Regency Hotel Limited,695,700,682,695,4705,3247980.8,686.9,1284,681.1,2025-11-18T14:58:53.876478,695,66,690.32,13636.74
14,2025-11-18,149,OHL,Oriental Hotels Limited,690,717.8,677,698,12334,8468968.9,704,1100,633.1,2025-11-18T14:58:56.917684,698,109,686.63,8267.78
15,2025-11-18,152,NHPC,National Hydro Power Company Limited,191,192.3,190,190.2,19027,3633124.5,189,254,178.6,2025-11-18T14:59:57.772866,190.2,105,190.94,4691.17
16,2025-11-18,153,BPCL,Butwal Power Company Limited,740,755,730,731,122730,91289879.6,737,1065,375.1,2025-11-18T14:59:59.644535,731,443,743.82,24920.26
17,2025-11-18,154,CHCL,Chilime Hydropower Company Limited,477,488.8,477,482.5,55715,26955807.2,484,610,456,2025-11-18T14:59:42.510358,482.5,287,483.81,42375.07
18,2025-11-18,155,STC,Salt Trading Corporation,5285,5328.9,5260,5309,1609,8538853,5285,6399,4832,2025-11-18T14:53:32.619097,5309,55,5306.93,17026.87
19,2025-11-18,156,BBC,Bishal Bazar Company Limited,4935,4935,4868,4898,81,396810,4895,7247,4127.5,2025-11-18T14:32:55.133654,4898,8,4898.88,196409.8
20,2025-11-18,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,740,749,737,738.3,9359,6926385.6,737,854.4,650,2025-11-18T14:59:40.464359,738.3,57,740.07,19284.99
21,2025-11-18,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,1004,1006.9,999,1002,12046,12086686.2,993.1,1144.8,821.5,2025-11-18T14:59:54.041651,1002,142,1003.37,32217.77
22,2025-11-18,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,840,852.8,837,846,5565,4725510,836.1,1010,759,2025-11-18T14:59:57.119047,846,67,849.14,15805.7
23,2025-11-18,171,SANIMA,Sanima Bank Limited,303.7,303.8,299.1,299.1,30377,9137868.9,300,391,285,2025-11-18T14:59:56.486122,299.1,154,300.81,40622.34
24,2025-11-18,172,NABBC,Narayani Development Bank Limited,810,846,810,840,30555,25230858.5,795.6,2060,662,2025-11-18T14:59:57.515855,840,209,825.75,4409.46
25,2025-11-18,176,NICL,Nepal Insurance Co. Ltd.,505,510,501.4,506.5,22984,11666002.2,505.5,1050,489.1,2025-11-18T14:59:07.996478,506.5,151,507.57,12908.53
26,2025-11-18,177,RBCL,Rastriya Beema Company Limited,14406.3,14980,14406.2,14777,273,4036185.3,14700,18409,14024,2025-11-18T14:48:40.969309,14777,14,14784.56,39400.88
27,2025-11-18,178,NLICL,National Life Insurance Co. Ltd.,602,610,602,604.9,16637,10081912.5,601.9,738,539,2025-11-18T14:59:36.2612,604.9,62,605.99,33104.6
