Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2025-11-09,132,NIMB,Nepal Investment Mega Bank Limited,200.6,201,197.2,198.2,117407,23278479.7,204.6,247,189.2,2025-11-09T14:59:34.918114,198.2,408,198.27,67642.88
2,2025-11-09,135,SBI,Nepal SBI Bank Limited,403,403,392,399,32720,13046696.3,400,502,363,2025-11-09T14:59:58.712312,399,115,398.73,43487.64
3,2025-11-09,137,EBL,Everest Bank Limited,630,632,625.1,628.5,22341,14050848.1,623,780.6,570,2025-11-09T14:59:49.120853,628.5,162,628.92,86238.85
4,2025-11-09,139,NICA,NIC Asia Bank Ltd.,320,320,315,316.2,57077,18076491.1,322,464.1,308.7,2025-11-09T14:59:34.793107,316.2,288,316.7,47169.35
5,2025-11-09,145,SBL,Siddhartha Bank Limited,339,339,331.5,335,54931,18312473.4,338.5,408,261,2025-11-09T14:59:57.526565,335,115,333.37,49561.51
6,2025-11-09,147,SHL,Soaltee Hotel Limited,545,545,535,540,35370,19097279.8,540,619,455,2025-11-09T14:58:37.846591,540,139,539.92,55180.59
7,2025-11-09,148,TRH,Taragaon Regency Hotel Limited,731.3,731.3,710,711.2,4743,3403695,717,1284,701.3,2025-11-09T14:59:28.504644,711.2,93,717.62,13954.6
8,2025-11-09,154,CHCL,Chilime Hydropower Company Limited,482,492,481.8,486.6,16590,8070120.6,490,610,456,2025-11-09T14:59:30.851391,486.6,121,486.44,42735.15
9,2025-11-09,155,STC,Salt Trading Corporation,5229,5229,5110,5112,885,4531387,5185,6399,4832,2025-11-09T14:57:46.076491,5112,28,5120.21,16395.06
10,2025-11-09,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,750,750,735.1,736.1,10274,7577101.3,750,854.4,650,2025-11-09T14:59:48.996858,736.1,56,737.5,19227.52
11,2025-11-09,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,1014,1014,991.1,991.1,15012,14950759.7,999.9,1144.8,821.5,2025-11-09T14:59:04.832111,991.1,142,995.92,31867.29
12,2025-11-09,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,825.2,840.9,825.2,832,1857,1549218,841.6,1010,759,2025-11-09T14:59:09.057584,832,33,834.25,15544.14
13,2025-11-09,171,SANIMA,Sanima Bank Limited,314,319.9,308.7,309,108962,33847628.5,316,391,285,2025-11-09T14:59:41.852063,309,266,310.63,41966.91
14,2025-11-09,172,NABBC,Narayani Development Bank Limited,791,798.8,785.1,785.1,24904,19728656,801,2060,662,2025-11-09T14:59:27.665774,785.1,52,792.18,4121.27
15,2025-11-09,177,RBCL,Rastriya Beema Company Limited,14819,15100,14806.3,14820.3,150,2225529.5,15121,18409,14024,2025-11-09T14:30:40.433768,14820.3,11,14836.86,39516.33
16,2025-11-09,179,HEI,Himalayan Everest Insurance Limited,482,489,481,487.7,5195,2512157.5,489.8,722,458,2025-11-09T14:59:56.037743,487.7,43,483.57,12193.27
17,2025-11-09,184,PRIN,Prabhu Insurance Ltd.,656,665,643.3,643.3,13183,8556550.1,665,1088.8,630,2025-11-09T14:59:49.330938,643.3,128,649.05,10942.25
18,2025-11-09,185,SALICO,Sagarmatha Lumbini Insurance Co. Limited,585,587,579,585,6462,3772421.3,589.3,810.9,570.1,2025-11-09T14:59:46.124645,585,39,583.78,15342.43
19,2025-11-09,186,IGI,IGI Prudential insurance Limited,422,422,415,415,7978,3331931.4,422,673.9,392,2025-11-09T14:59:59.391668,415,76,417.63,12571.74
20,2025-11-09,187,NLIC,Nepal Life Insurance Co. Ltd.,823,823,805,810,45570,36914021.8,821.1,920,702,2025-11-09T14:59:54.314675,810,316,810.05,73132.98
21,2025-11-09,188,LICN,Life Insurance Corporation (Nepal) Limited,882.7,882.7,847,848,11282,9617628.3,870,1606,773,2025-11-09T14:59:41.811853,848,117,852.47,46640
22,2025-11-09,192,SICL,Shikhar Insurance Co. Ltd.,627.2,630,617.5,625,3668,2282743.7,630,905,588.8,2025-11-09T14:55:14.212844,625,37,622.34,18269.37
23,2025-11-09,227,BFC,Best Finance Company Ltd.,488,504,482.6,494.1,45093,22168348.9,497.9,951.6,411.5,2025-11-09T14:59:59.361008,494.1,299,491.61,4399.59
24,2025-11-09,232,GFCL,Goodwill Finance Limited,605.5,607,595,599,7990,4806233,616,1152.3,528.3,2025-11-09T14:59:53.450944,599,82,601.53,5667.23
25,2025-11-09,235,HDL,Himalayan Distillery Limited,1189,1194,1170.5,1170.5,83613,98481688.2,1186,1556.1,1136,2025-11-09T14:59:57.949145,1170.5,1139,1177.82,43169
26,2025-11-09,244,SIFC,Shree Investment Finance Co. Ltd.,507,507,488.7,489,9045,4451802.6,500.2,728.1,459,2025-11-09T14:58:53.060191,489,76,492.18,4890
27,2025-11-09,245,CFCL,Central Finance Co. Ltd.,495,506,486.2,492,17622,8674385.5,505,745.9,445.1,2025-11-09T14:58:57.861163,492,88,492.24,4668.47
28,2025-11-09,263,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,470.4,470.4,454,462.8,22362,10323875.3,480,735.9,393.1,2025-11-09T14:59:59.91685,462.8,137,461.67,4684.35
29,2025-11-09,131,NABIL,Nabil Bank Limited,510,514.9,507,508.5,39600,20165989.7,507.3,579,471,2025-11-09T14:59:39.361136,508.5,355,509.24,137584.84
30,2025-11-09,133,SCB,Standard Chartered Bank Limited,644,644,634.5,636,29856,18997594.1,638,779.2,594.9,2025-11-09T14:55:40.499774,636,132,636.3,63869.46
31,2025-11-09,134,HBL,Himalayan Bank Limited,204,204,192.8,193.5,69290,13467991.5,200,267,184,2025-11-09T14:59:58.243464,193.5,1131,194.37,43695.52
32,2025-11-09,140,MBL,Machhapuchhre Bank Limited,215,215,210.1,210.1,41341,8733357,215,290,205,2025-11-09T14:59:53.668474,210.1,138,211.25,25393.13
33,2025-11-09,141,LSL,Laxmi Sunrise Bank Limited,226.9,226.9,220.6,220.7,135961,30260988.4,227.5,274,201,2025-11-09T14:58:56.720703,220.7,219,222.57,53732.75
34,2025-11-09,142,KBL,Kumari Bank Limited,185,185,182.5,183.4,78332,14345786.3,185.4,239.5,175.5,2025-11-09T14:59:58.957405,183.4,387,183.14,48098.23
35,2025-11-09,149,OHL,Oriental Hotels Limited,696,717,689.9,703,14739,10225503.2,703.9,1100,633.1,2025-11-09T14:58:31.731862,703,89,693.77,8327
36,2025-11-09,152,NHPC,National Hydro Power Company Limited,189.2,192,189.2,191,26904,5126463.5,193,254,178.6,2025-11-09T14:59:52.133923,191,121,190.54,4710.9
37,2025-11-09,153,BPCL,Butwal Power Company Limited,762,769,730.1,736,184087,136868323.6,762,1065,375.1,2025-11-09T14:59:58.766245,736,616,743.49,25090.72
38,2025-11-09,156,BBC,Bishal Bazar Company Limited,5047,5047,4855,4927.4,370,1817343.8,4952.3,7247,4127.5,2025-11-09T14:59:57.045207,4927.4,33,4911.74,197588.74
39,2025-11-09,176,NICL,Nepal Insurance Co. Ltd.,520,528,510,514,12575,6461094,525,1064,489.1,2025-11-09T14:59:46.879577,514,226,513.8,13099.68
40,2025-11-09,178,NLICL,National Life Insurance Co. Ltd.,610,612,600,600,12985,7814911.8,604.2,738,539,2025-11-09T14:59:58.205113,600,100,601.84,32836.44
41,2025-11-09,180,UAIL,United Ajod Insurance Limited,455,464,446,452,10741,4847756,463,767,422.1,2025-11-09T14:59:57.172096,452,117,451.33,10441.2
42,2025-11-09,182,SPIL,Siddhartha Premier Insurance Limited,690.4,690.4,663,663,8190,5481538.5,677,980.4,625,2025-11-09T14:59:38.202872,663,52,669.29,18607.43
43,2025-11-09,183,NIL,Neco Insurance Limited,589,589,582,585,6219,3633514,588,999,562,2025-11-09T14:58:32.389504,585,73,584.26,15745.46
44,2025-11-09,194,NFS,Nepal Finance Ltd.,695.8,707,660,662,80662,54277027.2,710,1605,576,2025-11-09T14:59:53.92468,662,614,672.89,5553.81
45,2025-11-09,204,GUFL,Gurkhas Finance Ltd.,525.1,527,507,520,18880,9764031.3,532,840,460.6,2025-11-09T14:59:54.795448,520,148,517.16,4513.57
46,2025-11-09,210,CIT,Citizen Investment Trust,1840,1850,1835,1840,3729,6861581.6,1849.9,2269,1730.8,2025-11-09T14:59:48.638945,1840,117,1840.05,119263.51
47,2025-11-09,213,BNT,Bottlers Nepal (Terai) Limited,11010,11019,10800,10860,192,2096112,11000,15289.7,10660,2025-11-09T14:54:59.17755,10860,14,10917.25,13140.6
48,2025-11-09,219,UNL,Unilever Nepal Limited,47450,47450,47450,47450,10,474500,47010,50724,43800,2025-11-09T14:52:00.531119,47450,1,47450,43687.21
49,2025-11-09,236,PFL,Pokhara Finance Ltd.,397,397,387,390,3479,1355943.6,393,794.9,339.9,2025-11-09T14:59:54.04121,390,53,389.75,4221.97
50,2025-11-09,238,NMB,NMB Bank Limited,238.1,240,235,235.4,49135,11652676.1,242.6,283,230,2025-11-09T14:58:56.85174,235.4,158,237.15,43235.23
51,2025-11-09,250,JFL,Janaki Finance Company Limited,450,450,437,438,8853,3914394.2,455,1083.3,395,2025-11-09T14:59:43.320147,438,59,442.15,3024.27
52,2025-11-09,255,PRVU,Prabhu  Bank Limited,198,198,195,195.5,104188,20442271.7,200.2,257,186,2025-11-09T14:59:44.3035,195.5,453,196.2,46025.57
53,2025-11-09,256,SFCL,Samriddhi Finance Company Limited,418.5,422,402,402,22224,9052757.6,422,1117.9,373.1,2025-11-09T14:59:59.285116,402,124,407.34,3292.02
54,2025-11-09,268,SWBBL,Swabalamban Laghubitta Bittiya Sanstha Limited,800,800,783.5,783.5,7056,5575681.4,792.1,1046.5,756.9,2025-11-09T14:59:56.362503,783.5,82,790.2,12979.66
55,2025-11-09,274,EDBL,Excel Development Bank Ltd.,600.8,666,588.9,593,9419,5715411.5,613,838.2,530.7,2025-11-09T14:59:59.965388,593,83,606.79,7410.69
56,2025-11-09,286,LSLPO,Laxmi Sunrise Bank Limited Promoter Share,120.6,120.6,111,111,33333,3700454.6,123,140,100,2025-11-09T12:09:22.982507,111,6,111.01,523.59
57,2025-11-09,348,CZBIL,Citizens Bank International Limited,197,197,194,194.2,54757,10667404,200,247.5,194,2025-11-09T14:59:30.36821,194.2,201,194.81,30115.49
58,2025-11-09,357,PCBL,Prime Commercial Bank Ltd.,243,245,240,240.1,64122,15489566.4,245,291.9,226,2025-11-09T14:59:58.512354,240.1,149,241.56,46585.58
