Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-06-16,131,NABIL,Nabil Bank Limited,532,535,531.3,532,30151,16046952.1,531.5,563,471,2026-06-16T14:59:47.851959,532,292,532.21,143943.23
2,2026-06-16,132,NIMB,Nepal Investment Mega Bank Limited,194.9,196,194.1,195.4,65057,12706956.9,194.9,247,184.2,2026-06-16T14:59:56.33041,195.4,243,195.32,66687.27
3,2026-06-16,133,SCB,Standard Chartered Bank Limited,655,655,648.5,650,2142,1392742.9,650,712.6,594.9,2026-06-16T14:55:17.075525,650,47,650.2,65275.39
4,2026-06-16,134,HBL,Himalayan Bank Limited,197.2,199,197,197.1,26019,5147189.8,197.1,261,184,2026-06-16T14:59:57.370857,197.1,568,197.82,44508.46
5,2026-06-16,135,SBI,Nepal SBI Bank Limited,396.9,396.9,390.3,395,19466,7649850.2,396.9,452,363,2026-06-16T14:59:55.583644,395,51,392.98,44773.74
6,2026-06-16,137,EBL,Everest Bank Limited,699.8,717,696,696.1,35104,24621591.8,698,780.6,619,2026-06-16T14:58:44.930409,696.1,176,701.38,95514.5
7,2026-06-16,139,NICA,NIC Asia Bank Ltd.,337.5,340,335.8,335.9,43787,14753532.7,338.3,428.4,304.5,2026-06-16T14:59:59.902777,335.9,208,336.93,50108.11
8,2026-06-16,140,MBL,Machhapuchhre Bank Limited,247.1,249.8,246,247.3,28049,6948777.7,249.8,284,205,2026-06-16T14:59:45.803062,247.3,84,247.73,29889.2
9,2026-06-16,141,LSL,Laxmi Sunrise Bank Limited,229,229,217,217,66256,14475145.5,219.5,252,203,2026-06-16T14:58:52.032133,217,174,218.47,58115.12
10,2026-06-16,142,KBL,Kumari Bank Limited,213,214,212,212,100950,21455367.9,213,256,175.5,2026-06-16T14:59:54.64326,212,367,212.53,55598.83
11,2026-06-16,145,SBL,Siddhartha Bank Limited,398.5,400,395,395.1,461883,182702712.2,398.5,424,300.1,2026-06-16T14:59:58.732521,395.1,230,395.56,58452.99
12,2026-06-16,147,SHL,Soaltee Hotel Limited,500,504,497,498,14809,7372056.9,500,619,464,2026-06-16T14:59:40.812864,498,57,497.8,58522.6
13,2026-06-16,148,TRH,Taragaon Regency Hotel Limited,780,797.2,765,772.3,2585,2033084.3,774,1086.3,681.1,2026-06-16T14:59:49.3392,772.3,32,786.49,15153.45
14,2026-06-16,149,OHL,Oriental Hotels Limited,684.1,710,684.1,696,1277,892670,705,959,633.1,2026-06-16T14:59:40.820402,696,11,699.03,8244.09
15,2026-06-16,152,NHPC,National Hydro Power Company Limited,282,283,278.4,280,232398,65078082.5,282,340,178.6,2026-06-16T14:59:56.939307,280,593,280.02,6906.03
16,2026-06-16,153,BPCL,Butwal Power Company Limited,646,681.9,646,680,33643,22785647.3,679.5,1065,623,2026-06-16T14:59:59.225015,680,129,677.27,23181.64
17,2026-06-16,154,CHCL,Chilime Hydropower Company Limited,484,488,479.1,481.9,12988,6254521.5,482,599.6,450.3,2026-06-16T14:59:12.911699,481.9,142,481.56,45708.16
18,2026-06-16,155,STC,Salt Trading Corporation,5305,5305.1,5255.5,5257,275,1448684.5,5305,6335.9,4832,2026-06-16T14:52:19.685683,5257,9,5267.94,18461.81
19,2026-06-16,156,BBC,Bishal Bazar Company Limited,4400,4400,4186,4269,220,939450,4250,6120,4206,2026-06-16T14:52:24.957602,4269,13,4270.22,171186.9
