Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-06-29,131,NABIL,Nabil Bank Limited,525,530,522,524,29220,15339496.6,525,563,471,2026-06-29T14:59:59.759991,524,396,524.96,141778.67
2,2026-06-29,132,NIMB,Nepal Investment Mega Bank Limited,184,194.8,184,190,63330,12078194.5,191.8,247,184.2,2026-06-29T14:59:58.99573,190,365,190.71,64844.33
3,2026-06-29,133,SCB,Standard Chartered Bank Limited,654,654,640.09,641,6638,4251909.79,641.8,712.6,594.9,2026-06-29T14:59:44.787791,641,86,640.54,64371.58
4,2026-06-29,134,HBL,Himalayan Bank Limited,193,193,191.1,192.7,22982,4408864.2,193,261,184,2026-06-29T14:59:58.36601,192.7,497,191.83,43514.86
5,2026-06-29,135,SBI,Nepal SBI Bank Limited,388,393,387.6,390,5742,2231348.4,393.9,452,363,2026-06-29T14:59:57.017989,390,45,388.6,44206.99
6,2026-06-29,137,EBL,Everest Bank Limited,700,700,695,698,22267,15520316.9,700,780.6,619,2026-06-29T14:59:57.773457,698,131,697,95775.2
7,2026-06-29,139,NICA,NIC Asia Bank Ltd.,330.1,330.1,325,328.3,36913,12075470.6,331.9,428.4,304.5,2026-06-29T14:59:35.555269,328.3,170,327.13,48974.37
8,2026-06-29,140,MBL,Machhapuchhre Bank Limited,243,243,239,240.5,62622,15073397.1,243,284,205,2026-06-29T14:59:59.265921,240.5,154,240.7,29067.34
9,2026-06-29,141,LSL,Laxmi Sunrise Bank Limited,205.5,222,205.5,222,55272,11994761.2,216.3,252,203,2026-06-29T14:59:53.4103,222,168,217.01,59454.18
10,2026-06-29,142,KBL,Kumari Bank Limited,210,210,205,207,173277,35766333,208,256,175.5,2026-06-29T14:59:37.679759,207,447,206.41,54287.53
11,2026-06-29,145,SBL,Siddhartha Bank Limited,392,392,386.2,387.5,49220,19067155.9,388,424,305,2026-06-29T14:59:32.856142,387.5,110,387.38,57328.61
12,2026-06-29,147,SHL,Soaltee Hotel Limited,492,492,488.2,488.2,10113,4951644.2,492,619,464,2026-06-29T14:59:00.741441,488.2,57,489.63,57370.95
13,2026-06-29,148,TRH,Taragaon Regency Hotel Limited,769,784,769,771,3051,2355458.6,766,1086.3,681.1,2026-06-29T14:58:29.87164,771,19,772.02,15127.95
14,2026-06-29,149,OHL,Oriental Hotels Limited,675,688.8,665.3,668.4,1664,1124353,683,948,633.1,2026-06-29T14:51:56.270142,668.4,15,675.69,7917.16
15,2026-06-29,152,NHPC,National Hydro Power Company Limited,278.9,278.9,261,262,97288,25498426.2,265.7,340,178.6,2026-06-29T14:59:57.477713,262,346,262.09,6462.07
16,2026-06-29,153,BPCL,Butwal Power Company Limited,654.9,654.9,642,642,33936,21907642.8,654.9,1065,617.5,2026-06-29T14:59:48.489831,642,100,645.55,21886.19
17,2026-06-29,154,CHCL,Chilime Hydropower Company Limited,477,477,475,476,30778,14634433.8,477,584,450.3,2026-06-29T14:58:08.686786,476,147,475.48,45148.55
18,2026-06-29,155,STC,Salt Trading Corporation,5190,5191,5160,5165,418,2159490.6,5190,6335.9,4832,2026-06-29T14:55:55.758702,5165,19,5166.24,18138.72
19,2026-06-29,156,BBC,Bishal Bazar Company Limited,4279.9,4280,4155,4246.9,211,891927,4260,6120,4100,2026-06-29T14:47:16.106214,4246.9,19,4227.14,170300.69
20,2026-06-29,163,NUBL,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,635.9,635.9,621,626,1810,1130841.4,635,854.4,630,2026-06-29T14:57:26.332575,626,42,624.77,17169.2
21,2026-06-29,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,906.1,915,905,910.6,11251,10235204.9,910.7,1144.8,881.88,2026-06-29T14:59:29.475266,910.6,135,909.71,32938.81
22,2026-06-29,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,833,835,820,820,6313,5204325.4,830,1010,776,2026-06-29T14:59:42.688866,820,84,824.38,16851.94
23,2026-06-29,171,SANIMA,Sanima Bank Limited,352.5,352.8,350.2,352,69295,24339060.1,352.3,391,295,2026-06-29T14:59:57.356727,352,152,351.23,47806.97
24,2026-06-29,172,NABBC,Narayani Development Bank Limited,799.9,799.9,778,780.1,9295,7293492.7,788,1835,662,2026-06-29T14:58:44.589504,780.1,46,784.66,4095.02
25,2026-06-29,176,NICL,Nepal Insurance Co. Ltd.,510,520,510,516,14087,7228393.3,516.5,699.9,475,2026-06-29T14:59:37.238102,516,66,513.12,13150.65
26,2026-06-29,177,RBCL,Rastriya Beema Company Limited,14407,14407,14251,14251,120,1718810,14645,16900,14300,2026-06-29T14:44:15.24258,14251,12,14323.41,37998.37
27,2026-06-29,178,NLICL,National Life Insurance Co. Ltd.,569,573,565.2,570,13416,7648969.2,567.1,691,539,2026-06-29T14:55:28.778285,570,62,570.13,32442.4
28,2026-06-29,179,HEI,Himalayan Everest Insurance Limited,532.1,545,530.4,537,5403,2894310.6,538,654,458,2026-06-29T14:59:55.290208,537,36,535.68,13425.85
29,2026-06-29,180,UAIL,United Ajod Insurance Limited,456,465,440,450,14243,6394804.6,456,627,422.1,2026-06-29T14:59:53.803429,450,108,448.97,11434.5
30,2026-06-29,182,SPIL,Siddhartha Premier Insurance Limited,693.5,699.9,664,685.1,7502,5112073,705,894.5,625,2026-06-29T14:59:53.207572,685.1,34,681.42,19227.67
