Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-06-01,131,NABIL,Nabil Bank Limited,537,544,531,534,44350,23740496.2,537,562,471,2026-06-01T14:59:59.296009,534,503,535.29,144484.37
2,2026-06-01,132,NIMB,Nepal Investment Mega Bank Limited,200,202.8,197.8,197.8,112367,22391103.1,200.6,247,184.2,2026-06-01T14:59:19.826389,197.8,418,199.26,67506.36
3,2026-06-01,133,SCB,Standard Chartered Bank Limited,658,661,642,656,7325,4817096,658.9,712.6,594.9,2026-06-01T14:58:20.441668,656,85,657.62,65877.94
4,2026-06-01,134,HBL,Himalayan Bank Limited,200,204,200,200.5,56188,11329898.1,204.9,261,184,2026-06-01T14:59:45.34607,200.5,673,201.64,45276.23
5,2026-06-01,135,SBI,Nepal SBI Bank Limited,401,402,394.3,396.5,22036,8739900.9,400,452,363,2026-06-01T14:55:35.902049,396.5,59,396.61,44943.77
6,2026-06-01,137,EBL,Everest Bank Limited,715,715,707.5,709.5,15926,11321002.6,712,780.6,619,2026-06-01T14:59:29.648331,709.5,197,710.85,97353.16
7,2026-06-01,139,NICA,NIC Asia Bank Ltd.,348,354,338.2,344.1,111231,38262047.8,350.5,428.4,304.5,2026-06-01T14:59:57.692966,344.1,445,343.98,51331.35
8,2026-06-01,140,MBL,Machhapuchhre Bank Limited,257,257,249.3,251,95972,24037484.8,253.2,284,205,2026-06-01T14:59:47.289512,251,282,250.46,30336.39
9,2026-06-01,141,LSL,Laxmi Sunrise Bank Limited,225,227.8,220.5,222.6,153894,34381073.8,225,252,203,2026-06-01T14:59:53.354224,222.6,269,223.4,59614.87
10,2026-06-01,142,KBL,Kumari Bank Limited,225,225,215,218,298425,64757182.5,221.3,256,175.5,2026-06-01T14:59:56.618591,218,747,216.99,57172.38
11,2026-06-01,145,SBL,Siddhartha Bank Limited,406,406,396.1,402.9,109086,43699162.1,405,424,291,2026-06-01T14:59:56.361881,402.9,200,400.59,59606.96
12,2026-06-01,147,SHL,Soaltee Hotel Limited,506,520,500,510,22177,11214814.5,511,619,464,2026-06-01T14:59:40.639473,510,101,505.69,59932.78
