Id,Business Date,Security Id,Symbol,Security Name,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Total Traded Value,Previous Day Close Price,Fifty Two Week High,Fifty Two Week Low,Last Updated Time,Last Updated Price,Total Trades,Average Traded Price,Market Capitalization
1,2026-06-12,131,NABIL,Nabil Bank Limited,533.1,535,532,533,27399,14619840.9,533.1,563,471,2026-06-12T14:59:47.853162,533,293,533.59,144213.8
2,2026-06-12,132,NIMB,Nepal Investment Mega Bank Limited,186.9,196.8,186.9,195,87687,17121041,196.7,247,184.2,2026-06-12T14:59:58.856917,195,303,195.25,66550.76
3,2026-06-12,133,SCB,Standard Chartered Bank Limited,651,655,648.3,649.1,2434,1582486.8,650,712.6,594.9,2026-06-12T14:56:49.299203,649.1,62,650.15,65185.01
4,2026-06-12,134,HBL,Himalayan Bank Limited,197.6,199.5,197.1,198.1,22061,4371023,198.5,261,184,2026-06-12T14:59:38.352626,198.1,595,198.13,44734.27
5,2026-06-12,135,SBI,Nepal SBI Bank Limited,390.2,401,390.2,395.5,21974,8677228.9,393.9,452,363,2026-06-12T14:59:56.394368,395.5,50,394.88,44830.42
6,2026-06-12,137,EBL,Everest Bank Limited,704,704,696,699.9,22381,15653310.3,702,780.6,619,2026-06-12T14:58:55.48347,699.9,170,699.4,96035.91
7,2026-06-12,139,NICA,NIC Asia Bank Ltd.,341.9,342.7,339,340,36575,12455109.3,342,428.4,304.5,2026-06-12T14:59:59.476051,340,179,340.53,50719.73
8,2026-06-12,140,MBL,Machhapuchhre Bank Limited,250,250,246,247.5,68798,17014927.8,248,284,205,2026-06-12T14:59:48.964824,247.5,140,247.31,29913.37
9,2026-06-12,141,LSL,Laxmi Sunrise Bank Limited,217,219,215.3,218,34629,7526341.8,217.4,252,203,2026-06-12T14:59:55.492624,218,126,217.34,58382.94
10,2026-06-12,142,KBL,Kumari Bank Limited,221.9,221.9,210.6,212.2,86576,18382608,212.5,256,175.5,2026-06-12T14:59:42.895094,212.2,325,212.32,55651.28
11,2026-06-12,145,SBL,Siddhartha Bank Limited,400,401.9,398,399,25197,10051989.8,400,424,299,2026-06-12T14:58:50.694764,399,81,398.93,59029.97
12,2026-06-12,147,SHL,Soaltee Hotel Limited,500,509,500,505,20365,10285909.9,505,619,464,2026-06-12T14:59:59.345839,505,81,505.07,59345.2
13,2026-06-12,148,TRH,Taragaon Regency Hotel Limited,762.1,786.9,762.1,780,5295,4132585.1,769,1086.3,681.1,2026-06-12T14:52:51.265558,780,70,780.46,15304.54
14,2026-06-12,149,OHL,Oriental Hotels Limited,710,716,700.2,702,1504,1065497.9,714,959,633.1,2026-06-12T14:56:12.016145,702,27,708.44,8315.15
15,2026-06-12,152,NHPC,National Hydro Power Company Limited,283,289,280.3,283.1,267800,76227998.5,282,340,178.6,2026-06-12T14:59:58.649814,283.1,625,284.64,6982.49
16,2026-06-12,153,BPCL,Butwal Power Company Limited,709.9,709.9,668.6,679.9,23427,15841143.2,681.1,1065,623,2026-06-12T14:59:53.956347,679.9,112,676.19,23178.23
17,2026-06-12,154,CHCL,Chilime Hydropower Company Limited,489,489,480.8,483.4,13066,6313401.8,484.9,599.6,450.3,2026-06-12T14:59:55.537737,483.4,99,483.19,45850.44
